"Year","Region_Name","Region_ID","Heatwave_Count","Mean_Duration","Mean_Intensity"
2045,"SE England",8,0,0,0
2046,"SE England",8,0.232558139534884,3.56666666666667,31.6697683731715
2047,"SE England",8,0,0,0
2048,"SE England",8,0.0232558139534884,3,31.6786562601725
2049,"SE England",8,0,0,0
2050,"SE England",8,0,0,0
2051,"SE England",8,0,0,0
2052,"SE England",8,0,0,0
2053,"SE England",8,0,0,0
2054,"SE England",8,0,0,0
2055,"SE England",8,0,0,0
2056,"SE England",8,0,0,0
2057,"SE England",8,0,0,0
2058,"SE England",8,0,0,0
2059,"SE England",8,0,0,0
2060,"SE England",8,0,0,0
2061,"SE England",8,0,0,0
2062,"SE England",8,0,0,0
2063,"SE England",8,0.325581395348837,4.59523809523809,32.9988700609359
2064,"SE England",8,0,0,0
2065,"SE England",8,0,0,0
2066,"SE England",8,0,0,0
2067,"SE England",8,0,0,0
2068,"SE England",8,0,0,0
2069,"SE England",8,0,0,0
2070,"SE England",8,0,0,0
2071,"SE England",8,0.410852713178295,3,32.8227950222087
2072,"SE England",8,0,0,0
2073,"SE England",8,0,0,0
2074,"SE England",8,0,0,0
2075,"SE England",8,0,0,0
2076,"SE England",8,0,0,0
2077,"SE England",8,0.0930232558139535,3.91666666666667,32.2886229806476
2078,"SE England",8,0,0,0
2079,"SE England",8,0,0,0
2080,"SE England",8,0,0,0
1980,"SW England",9,0,0,0
1981,"SW England",9,0,0,0
1982,"SW England",9,0,0,0
1983,"SW England",9,0,0,0
1984,"SW England",9,0,0,0
1985,"SW England",9,0,0,0
1986,"SW England",9,0,0,0
1987,"SW England",9,0,0,0
1988,"SW England",9,0,0,0
1989,"SW England",9,0,0,0
1990,"SW England",9,0,0,0
1991,"SW England",9,0,0,0
1992,"SW England",9,0,0,0
1993,"SW England",9,0,0,0
1994,"SW England",9,0,0,0
1995,"SW England",9,0,0,0
1996,"SW England",9,0,0,0
1997,"SW England",9,0,0,0
1998,"SW England",9,0,0,0
1999,"SW England",9,0,0,0
2000,"SW England",9,0,0,0
2001,"SW England",9,0.226415094339623,3.91666666666667,31.4980811300101
2002,"SW England",9,0,0,0
2003,"SW England",9,0,0,0
2004,"SW England",9,0,0,0
2005,"SW England",9,0,0,0
2006,"SW England",9,0,0,0
2007,"SW England",9,0,0,0
2008,"SW England",9,0,0,0
2009,"SW England",9,0,0,0
2010,"SW England",9,0,0,0
2011,"SW England",9,0,0,0
2012,"SW England",9,0,0,0
2013,"SW England",9,0,0,0
2014,"SW England",9,0,0,0
2015,"SW England",9,0,0,0
2016,"SW England",9,0,0,0
2017,"SW England",9,0,0,0
2018,"SW England",9,0,0,0
2019,"SW England",9,0,0,0
2020,"SW England",9,0,0,0
2021,"SW England",9,0,0,0
2022,"SW England",9,0,0,0
2023,"SW England",9,0,0,0
2024,"SW England",9,0,0,0
2025,"SW England",9,0,0,0
2026,"SW England",9,0,0,0
2027,"SW England",9,0.377358490566038,4.93333333333333,31.9017554473877
2028,"SW England",9,0,0,0
2029,"SW England",9,0,0,0
2030,"SW England",9,0.433962264150943,3.53623188405797,31.7706913717703
2031,"SW England",9,0,0,0
2032,"SW England",9,0,0,0
2033,"SW England",9,0.371069182389937,3.6271186440678,31.7158495086735
2034,"SW England",9,0,0,0
2035,"SW England",9,0,0,0
2036,"SW England",9,0,0,0
2037,"SW England",9,0,0,0
2038,"SW England",9,0,0,0
2039,"SW England",9,0,0,0
2040,"SW England",9,0,0,0
2041,"SW England",9,0,0,0
2042,"SW England",9,0,0,0
2043,"SW England",9,0,0,0
2044,"SW England",9,0,0,0
2045,"SW England",9,0,0,0
2046,"SW England",9,0.119496855345912,3.94736842105263,30.4907432229895
2047,"SW England",9,0,0,0
2048,"SW England",9,0,0,0
2049,"SW England",9,0,0,0
2050,"SW England",9,0,0,0
2051,"SW England",9,0,0,0
2052,"SW England",9,0,0,0
2053,"SW England",9,0,0,0
2054,"SW England",9,0,0,0
2055,"SW England",9,0,0,0
2056,"SW England",9,0,0,0
2057,"SW England",9,0,0,0
2058,"SW England",9,0,0,0
2059,"SW England",9,0,0,0
2060,"SW England",9,0,0,0
2061,"SW England",9,0.0440251572327044,3,31.3901171003069
2062,"SW England",9,0.050314465408805,3,30.8446626265844
2063,"SW England",9,0.276729559748428,4.11363636363636,31.7465859254201
2064,"SW England",9,0,0,0
2065,"SW England",9,0,0,0
2066,"SW England",9,0,0,0
2067,"SW England",9,0.150943396226415,3.08333333333333,31.2435360517767
2068,"SW England",9,0,0,0
2069,"SW England",9,0,0,0
2070,"SW England",9,0,0,0
2071,"SW England",9,0.226415094339623,3,31.9024869071113
2072,"SW England",9,0,0,0
2073,"SW England",9,0,0,0
2074,"SW England",9,0,0,0
2075,"SW England",9,0,0,0
2076,"SW England",9,0,0,0
2077,"SW England",9,0.0125786163522013,3,31.4172245661418
2078,"SW England",9,0.0817610062893082,3,31.6459396068866
2079,"SW England",9,0,0,0
2080,"SW England",9,0,0,0
1980,"W Midlands",10,0,0,0
1981,"W Midlands",10,0,0,0
1982,"W Midlands",10,0,0,0
1983,"W Midlands",10,0,0,0
1984,"W Midlands",10,0,0,0
1985,"W Midlands",10,0,0,0
1986,"W Midlands",10,0,0,0
1987,"W Midlands",10,0,0,0
1988,"W Midlands",10,0,0,0
1989,"W Midlands",10,0,0,0
1990,"W Midlands",10,0,0,0
1991,"W Midlands",10,0,0,0
1992,"W Midlands",10,0,0,0
1993,"W Midlands",10,0,0,0
1994,"W Midlands",10,0,0,0
1995,"W Midlands",10,0,0,0
1996,"W Midlands",10,0,0,0
1997,"W Midlands",10,0,0,0
1998,"W Midlands",10,0,0,0
1999,"W Midlands",10,0,0,0
2000,"W Midlands",10,0,0,0
2001,"W Midlands",10,0.736263736263736,4.32835820895522,31.9762850448267
2002,"W Midlands",10,0,0,0
2003,"W Midlands",10,0,0,0
2004,"W Midlands",10,0,0,0
2005,"W Midlands",10,0,0,0
2006,"W Midlands",10,0,0,0
2007,"W Midlands",10,0,0,0
2008,"W Midlands",10,0,0,0
2009,"W Midlands",10,0,0,0
2010,"W Midlands",10,0,0,0
2011,"W Midlands",10,0,0,0
2012,"W Midlands",10,0,0,0
2013,"W Midlands",10,0,0,0
2014,"W Midlands",10,0,0,0
2015,"W Midlands",10,0,0,0
2016,"W Midlands",10,0,0,0
2017,"W Midlands",10,0,0,0
2018,"W Midlands",10,0,0,0
2019,"W Midlands",10,0,0,0
2020,"W Midlands",10,0,0,0
2021,"W Midlands",10,0,0,0
2022,"W Midlands",10,0,0,0
2023,"W Midlands",10,0,0,0
2024,"W Midlands",10,0,0,0
2025,"W Midlands",10,0,0,0
2026,"W Midlands",10,0,0,0
2027,"W Midlands",10,0.835164835164835,4.53947368421053,31.7813368889323
2028,"W Midlands",10,0,0,0
2029,"W Midlands",10,0,0,0
2030,"W Midlands",10,0.208791208791209,3,32.3048052202191
2031,"W Midlands",10,0,0,0
2032,"W Midlands",10,0,0,0
2033,"W Midlands",10,0.340659340659341,3.70967741935484,31.4817542670875
2034,"W Midlands",10,0,0,0
2035,"W Midlands",10,0,0,0
2036,"W Midlands",10,0,0,0
2037,"W Midlands",10,0,0,0
2038,"W Midlands",10,0,0,0
2039,"W Midlands",10,0,0,0
2040,"W Midlands",10,0,0,0
2041,"W Midlands",10,0,0,0
2042,"W Midlands",10,0,0,0
2043,"W Midlands",10,0,0,0
2044,"W Midlands",10,0,0,0
2045,"W Midlands",10,0,0,0
2046,"W Midlands",10,0.0549450549450549,4,30.6670086860657
2047,"W Midlands",10,0,0,0
2048,"W Midlands",10,0,0,0
2049,"W Midlands",10,0,0,0
2050,"W Midlands",10,0,0,0
2051,"W Midlands",10,0,0,0
2052,"W Midlands",10,0,0,0
2053,"W Midlands",10,0,0,0
2054,"W Midlands",10,0,0,0
2055,"W Midlands",10,0,0,0
2056,"W Midlands",10,0,0,0
2057,"W Midlands",10,0,0,0
2058,"W Midlands",10,0,0,0
2059,"W Midlands",10,0,0,0
2060,"W Midlands",10,0,0,0
2061,"W Midlands",10,0,0,0
2062,"W Midlands",10,0.043956043956044,3,30.4275771776835
2063,"W Midlands",10,0,0,0
2064,"W Midlands",10,0,0,0
2065,"W Midlands",10,0,0,0
2066,"W Midlands",10,0,0,0
2067,"W Midlands",10,0.747252747252747,3,31.4407750064251
2068,"W Midlands",10,0,0,0
2069,"W Midlands",10,0,0,0
2070,"W Midlands",10,0,0,0
2071,"W Midlands",10,0.318681318681319,3,32.7234662483478
2072,"W Midlands",10,0,0,0
2073,"W Midlands",10,0,0,0
2074,"W Midlands",10,0,0,0
2075,"W Midlands",10,0,0,0
2076,"W Midlands",10,0,0,0
2077,"W Midlands",10,0.153846153846154,3,31.2103760810125
2078,"W Midlands",10,0,0,0
2079,"W Midlands",10,0,0,0
2080,"W Midlands",10,0,0,0
1980,"W Scotland",11,0,0,0
1981,"W Scotland",11,0,0,0
1982,"W Scotland",11,0,0,0
1983,"W Scotland",11,0,0,0
1984,"W Scotland",11,0,0,0
1985,"W Scotland",11,0,0,0
1986,"W Scotland",11,0,0,0
1987,"W Scotland",11,0,0,0
1988,"W Scotland",11,0,0,0
1989,"W Scotland",11,0,0,0
1990,"W Scotland",11,0,0,0
1991,"W Scotland",11,0,0,0
1992,"W Scotland",11,0,0,0
1993,"W Scotland",11,0,0,0
1994,"W Scotland",11,0,0,0
1995,"W Scotland",11,0,0,0
1996,"W Scotland",11,0,0,0
1997,"W Scotland",11,0,0,0
1998,"W Scotland",11,0,0,0
1999,"W Scotland",11,0,0,0
2000,"W Scotland",11,0,0,0
2001,"W Scotland",11,0.246268656716418,3.06060606060606,29.9613347679678
2002,"W Scotland",11,0,0,0
2003,"W Scotland",11,0,0,0
2004,"W Scotland",11,0,0,0
2005,"W Scotland",11,0,0,0
2006,"W Scotland",11,0,0,0
2007,"W Scotland",11,0,0,0
2008,"W Scotland",11,0,0,0
2009,"W Scotland",11,0,0,0
2010,"W Scotland",11,0,0,0
2011,"W Scotland",11,0,0,0
2012,"W Scotland",11,0,0,0
2013,"W Scotland",11,0,0,0
2014,"W Scotland",11,0,0,0
2015,"W Scotland",11,0,0,0
2016,"W Scotland",11,0,0,0
2017,"W Scotland",11,0,0,0
2018,"W Scotland",11,0,0,0
2019,"W Scotland",11,0.0149253731343284,3,29.2390200297038
2020,"W Scotland",11,0,0,0
2021,"W Scotland",11,0,0,0
2022,"W Scotland",11,0,0,0
2023,"W Scotland",11,0,0,0
2024,"W Scotland",11,0,0,0
2025,"W Scotland",11,0,0,0
2026,"W Scotland",11,0,0,0
2027,"W Scotland",11,0.753731343283582,4.76237623762376,30.0506955319636
2028,"W Scotland",11,0,0,0
2029,"W Scotland",11,0,0,0
2030,"W Scotland",11,0,0,0
2031,"W Scotland",11,0,0,0
2032,"W Scotland",11,0,0,0
2033,"W Scotland",11,0,0,0
2034,"W Scotland",11,0,0,0
2035,"W Scotland",11,0,0,0
2036,"W Scotland",11,0,0,0
2037,"W Scotland",11,0,0,0
2038,"W Scotland",11,0.0149253731343284,3,29.1808125178019
2039,"W Scotland",11,0,0,0
2040,"W Scotland",11,0,0,0
2041,"W Scotland",11,0,0,0
2042,"W Scotland",11,0,0,0
2043,"W Scotland",11,0,0,0
2044,"W Scotland",11,0,0,0
2045,"W Scotland",11,0,0,0
2046,"W Scotland",11,0,0,0
2047,"W Scotland",11,0,0,0
2048,"W Scotland",11,0,0,0
2049,"W Scotland",11,0,0,0
2050,"W Scotland",11,0,0,0
2051,"W Scotland",11,0,0,0
2052,"W Scotland",11,0,0,0
2053,"W Scotland",11,0,0,0
2054,"W Scotland",11,0,0,0
2055,"W Scotland",11,0,0,0
2056,"W Scotland",11,0,0,0
2057,"W Scotland",11,0,0,0
2058,"W Scotland",11,0.00746268656716418,3,28.0753326416016
2059,"W Scotland",11,0,0,0
2060,"W Scotland",11,0,0,0
2061,"W Scotland",11,0,0,0
2062,"W Scotland",11,0,0,0
2063,"W Scotland",11,0,0,0
2064,"W Scotland",11,0,0,0
2065,"W Scotland",11,0,0,0
2066,"W Scotland",11,0,0,0
2067,"W Scotland",11,0.365671641791045,3.3469387755102,30.4683740726134
2068,"W Scotland",11,0,0,0
2069,"W Scotland",11,0,0,0
2070,"W Scotland",11,0,0,0
2071,"W Scotland",11,0,0,0
2072,"W Scotland",11,0,0,0
2073,"W Scotland",11,0,0,0
2074,"W Scotland",11,0,0,0
2075,"W Scotland",11,0,0,0
2076,"W Scotland",11,0,0,0
2077,"W Scotland",11,0.0895522388059701,3,29.3601048787435
2078,"W Scotland",11,0,0,0
2079,"W Scotland",11,0.477611940298507,3.03125,30.0434873178601
2080,"W Scotland",11,0,0,0
1980,"Yorks & Humber",12,0,0,0
1981,"Yorks & Humber",12,0,0,0
1982,"Yorks & Humber",12,0,0,0
1983,"Yorks & Humber",12,0,0,0
1984,"Yorks & Humber",12,0,0,0
1985,"Yorks & Humber",12,0,0,0
1986,"Yorks & Humber",12,0,0,0
1987,"Yorks & Humber",12,0,0,0
1988,"Yorks & Humber",12,0,0,0
1989,"Yorks & Humber",12,0,0,0
1990,"Yorks & Humber",12,0,0,0
1991,"Yorks & Humber",12,0,0,0
1992,"Yorks & Humber",12,0,0,0
1993,"Yorks & Humber",12,0,0,0
1994,"Yorks & Humber",12,0,0,0
1995,"Yorks & Humber",12,0,0,0
1996,"Yorks & Humber",12,0,0,0
1997,"Yorks & Humber",12,0,0,0
1998,"Yorks & Humber",12,0,0,0
1999,"Yorks & Humber",12,0,0,0
2000,"Yorks & Humber",12,0,0,0
2001,"Yorks & Humber",12,0.925233644859813,3.87878787878788,31.7460235045012
2002,"Yorks & Humber",12,0,0,0
2003,"Yorks & Humber",12,0,0,0
2004,"Yorks & Humber",12,0,0,0
2005,"Yorks & Humber",12,0,0,0
2006,"Yorks & Humber",12,0,0,0
2007,"Yorks & Humber",12,0,0,0
2008,"Yorks & Humber",12,0,0,0
2009,"Yorks & Humber",12,0,0,0
2010,"Yorks & Humber",12,0,0,0
2011,"Yorks & Humber",12,0,0,0
2012,"Yorks & Humber",12,0,0,0
2013,"Yorks & Humber",12,0.0280373831775701,3,29.6511024898953
2014,"Yorks & Humber",12,0,0,0
2015,"Yorks & Humber",12,0,0,0
2016,"Yorks & Humber",12,0,0,0
2017,"Yorks & Humber",12,0,0,0
2018,"Yorks & Humber",12,0,0,0
2019,"Yorks & Humber",12,0.14018691588785,3.06666666666667,30.1159252484639
2020,"Yorks & Humber",12,0,0,0
2021,"Yorks & Humber",12,0,0,0
2022,"Yorks & Humber",12,0,0,0
2023,"Yorks & Humber",12,0,0,0
2024,"Yorks & Humber",12,0,0,0
2025,"Yorks & Humber",12,0.0373831775700935,3,30.786410967509
2026,"Yorks & Humber",12,0,0,0
2027,"Yorks & Humber",12,0.91588785046729,4.07142857142857,31.482558690934
2028,"Yorks & Humber",12,0,0,0
2029,"Yorks & Humber",12,0,0,0
2030,"Yorks & Humber",12,0,0,0
2031,"Yorks & Humber",12,0,0,0
2032,"Yorks & Humber",12,0,0,0
2033,"Yorks & Humber",12,0.0747663551401869,4,30.1264760196209
2034,"Yorks & Humber",12,0,0,0
2035,"Yorks & Humber",12,0,0,0
2036,"Yorks & Humber",12,0,0,0
2037,"Yorks & Humber",12,0,0,0
2038,"Yorks & Humber",12,0,0,0
2039,"Yorks & Humber",12,0,0,0
2040,"Yorks & Humber",12,0,0,0
2041,"Yorks & Humber",12,0,0,0
2042,"Yorks & Humber",12,0,0,0
2043,"Yorks & Humber",12,0,0,0
2044,"Yorks & Humber",12,0,0,0
2045,"Yorks & Humber",12,0,0,0
2046,"Yorks & Humber",12,0,0,0
2047,"Yorks & Humber",12,0,0,0
2048,"Yorks & Humber",12,0,0,0
2049,"Yorks & Humber",12,0,0,0
2050,"Yorks & Humber",12,0,0,0
2051,"Yorks & Humber",12,0,0,0
2052,"Yorks & Humber",12,0,0,0
2053,"Yorks & Humber",12,0,0,0
2054,"Yorks & Humber",12,0,0,0
2055,"Yorks & Humber",12,0,0,0
2056,"Yorks & Humber",12,0,0,0
2057,"Yorks & Humber",12,0,0,0
2058,"Yorks & Humber",12,0,0,0
2059,"Yorks & Humber",12,0,0,0
2060,"Yorks & Humber",12,0,0,0
2061,"Yorks & Humber",12,0,0,0
2062,"Yorks & Humber",12,0,0,0
2063,"Yorks & Humber",12,0,0,0
2064,"Yorks & Humber",12,0,0,0
2065,"Yorks & Humber",12,0,0,0
2066,"Yorks & Humber",12,0,0,0
2067,"Yorks & Humber",12,0.0747663551401869,3,30.9896198511124
2068,"Yorks & Humber",12,0,0,0
2069,"Yorks & Humber",12,0,0,0
2070,"Yorks & Humber",12,0,0,0
2071,"Yorks & Humber",12,0.00934579439252336,3,33.4277346928914
2072,"Yorks & Humber",12,0,0,0
2073,"Yorks & Humber",12,0,0,0
2074,"Yorks & Humber",12,0,0,0
2075,"Yorks & Humber",12,0,0,0
2076,"Yorks & Humber",12,0,0,0
2077,"Yorks & Humber",12,0.448598130841121,3.64583333333333,30.4799097710186
2078,"Yorks & Humber",12,0,0,0
2079,"Yorks & Humber",12,0,0,0
2080,"Yorks & Humber",12,0,0,0
1980,"Channel Islands",13,0,0,0
1981,"Channel Islands",13,0,0,0
1982,"Channel Islands",13,0,0,0
1983,"Channel Islands",13,0,0,0
1984,"Channel Islands",13,0,0,0
1985,"Channel Islands",13,0,0,0
1986,"Channel Islands",13,0,0,0
1987,"Channel Islands",13,0,0,0
1988,"Channel Islands",13,0,0,0
1989,"Channel Islands",13,0,0,0
1990,"Channel Islands",13,0,0,0
1991,"Channel Islands",13,0,0,0
1992,"Channel Islands",13,0,0,0
1993,"Channel Islands",13,0,0,0
1994,"Channel Islands",13,0,0,0
1995,"Channel Islands",13,0,0,0
1996,"Channel Islands",13,0,0,0
1997,"Channel Islands",13,0,0,0
1998,"Channel Islands",13,0,0,0
1999,"Channel Islands",13,0,0,0
2000,"Channel Islands",13,0,0,0
2001,"Channel Islands",13,0,0,0
2002,"Channel Islands",13,0,0,0
2003,"Channel Islands",13,0,0,0
2004,"Channel Islands",13,0,0,0
2005,"Channel Islands",13,0,0,0
2006,"Channel Islands",13,0,0,0
2007,"Channel Islands",13,0,0,0
2008,"Channel Islands",13,0,0,0
2009,"Channel Islands",13,0,0,0
2010,"Channel Islands",13,0,0,0
2011,"Channel Islands",13,0,0,0
2012,"Channel Islands",13,0,0,0
2013,"Channel Islands",13,0,0,0
2014,"Channel Islands",13,0,0,0
2015,"Channel Islands",13,0,0,0
2016,"Channel Islands",13,0,0,0
2017,"Channel Islands",13,0,0,0
2018,"Channel Islands",13,0,0,0
2019,"Channel Islands",13,0,0,0
2020,"Channel Islands",13,0,0,0
2021,"Channel Islands",13,0,0,0
2022,"Channel Islands",13,0,0,0
2023,"Channel Islands",13,0,0,0
2024,"Channel Islands",13,0,0,0
2025,"Channel Islands",13,0,0,0
2026,"Channel Islands",13,0,0,0
2027,"Channel Islands",13,0,0,0
2028,"Channel Islands",13,0,0,0
2029,"Channel Islands",13,0,0,0
2030,"Channel Islands",13,0,0,0
2031,"Channel Islands",13,0,0,0
2032,"Channel Islands",13,0,0,0
2033,"Channel Islands",13,0,0,0
2034,"Channel Islands",13,0,0,0
2035,"Channel Islands",13,0,0,0
2036,"Channel Islands",13,0,0,0
2037,"Channel Islands",13,0,0,0
2038,"Channel Islands",13,0,0,0
2039,"Channel Islands",13,0,0,0
2040,"Channel Islands",13,0,0,0
2041,"Channel Islands",13,0,0,0
2042,"Channel Islands",13,0,0,0
2043,"Channel Islands",13,0,0,0
2044,"Channel Islands",13,0,0,0
2045,"Channel Islands",13,0,0,0
2046,"Channel Islands",13,0,0,0
2047,"Channel Islands",13,0,0,0
2048,"Channel Islands",13,0,0,0
2049,"Channel Islands",13,0,0,0
2050,"Channel Islands",13,0,0,0
2051,"Channel Islands",13,0,0,0
2052,"Channel Islands",13,0,0,0
2053,"Channel Islands",13,0,0,0
2054,"Channel Islands",13,0,0,0
2055,"Channel Islands",13,0,0,0
2056,"Channel Islands",13,0,0,0
2057,"Channel Islands",13,0,0,0
2058,"Channel Islands",13,0,0,0
2059,"Channel Islands",13,0,0,0
2060,"Channel Islands",13,0,0,0
2061,"Channel Islands",13,0,0,0
2062,"Channel Islands",13,0,0,0
2063,"Channel Islands",13,0,0,0
2064,"Channel Islands",13,0,0,0
2065,"Channel Islands",13,0,0,0
2066,"Channel Islands",13,0,0,0
2067,"Channel Islands",13,0,0,0
2068,"Channel Islands",13,0,0,0
2069,"Channel Islands",13,0,0,0
2070,"Channel Islands",13,0,0,0
2071,"Channel Islands",13,0,0,0
2072,"Channel Islands",13,0,0,0
2073,"Channel Islands",13,0,0,0
2074,"Channel Islands",13,0,0,0
2075,"Channel Islands",13,0,0,0
2076,"Channel Islands",13,0,0,0
2077,"Channel Islands",13,0,0,0
2078,"Channel Islands",13,0,0,0
2079,"Channel Islands",13,0,0,0
2080,"Channel Islands",13,0,0,0
1980,"Isle of Man",14,0,0,0
1981,"Isle of Man",14,0,0,0
1982,"Isle of Man",14,0,0,0
1983,"Isle of Man",14,0,0,0
1984,"Isle of Man",14,0,0,0
1985,"Isle of Man",14,0,0,0
1986,"Isle of Man",14,0,0,0
1987,"Isle of Man",14,0,0,0
1988,"Isle of Man",14,0,0,0
1989,"Isle of Man",14,0,0,0
1990,"Isle of Man",14,0,0,0
1991,"Isle of Man",14,0,0,0
1992,"Isle of Man",14,0,0,0
1993,"Isle of Man",14,0,0,0
1994,"Isle of Man",14,0,0,0
1995,"Isle of Man",14,0,0,0
1996,"Isle of Man",14,0,0,0
1997,"Isle of Man",14,0,0,0
1998,"Isle of Man",14,0,0,0
1999,"Isle of Man",14,0,0,0
2000,"Isle of Man",14,0,0,0
2001,"Isle of Man",14,0,0,0
2002,"Isle of Man",14,0,0,0
2003,"Isle of Man",14,0,0,0
2004,"Isle of Man",14,0,0,0
2005,"Isle of Man",14,0,0,0
2006,"Isle of Man",14,0,0,0
2007,"Isle of Man",14,0,0,0
2008,"Isle of Man",14,0,0,0
2009,"Isle of Man",14,0,0,0
2010,"Isle of Man",14,0,0,0
2011,"Isle of Man",14,0,0,0
2012,"Isle of Man",14,0,0,0
2013,"Isle of Man",14,0,0,0
2014,"Isle of Man",14,0,0,0
2015,"Isle of Man",14,0,0,0
2016,"Isle of Man",14,0,0,0
2017,"Isle of Man",14,0,0,0
2018,"Isle of Man",14,0,0,0
2019,"Isle of Man",14,0,0,0
2020,"Isle of Man",14,0,0,0
2021,"Isle of Man",14,0,0,0
2022,"Isle of Man",14,0,0,0
2023,"Isle of Man",14,0,0,0
2024,"Isle of Man",14,0,0,0
2025,"Isle of Man",14,0,0,0
2026,"Isle of Man",14,0,0,0
2027,"Isle of Man",14,0,0,0
2028,"Isle of Man",14,0,0,0
2029,"Isle of Man",14,0,0,0
2030,"Isle of Man",14,0,0,0
2031,"Isle of Man",14,0,0,0
2032,"Isle of Man",14,0,0,0
2033,"Isle of Man",14,0,0,0
2034,"Isle of Man",14,0,0,0
2035,"Isle of Man",14,0,0,0
2036,"Isle of Man",14,0,0,0
2037,"Isle of Man",14,0,0,0
2038,"Isle of Man",14,0,0,0
2039,"Isle of Man",14,0,0,0
2040,"Isle of Man",14,0,0,0
2041,"Isle of Man",14,0,0,0
2042,"Isle of Man",14,0,0,0
2043,"Isle of Man",14,0,0,0
2044,"Isle of Man",14,0,0,0
2045,"Isle of Man",14,0,0,0
2046,"Isle of Man",14,0,0,0
2047,"Isle of Man",14,0,0,0
2048,"Isle of Man",14,0,0,0
2049,"Isle of Man",14,0,0,0
2050,"Isle of Man",14,0,0,0
2051,"Isle of Man",14,0,0,0
2052,"Isle of Man",14,0,0,0
2053,"Isle of Man",14,0,0,0
2054,"Isle of Man",14,0,0,0
2055,"Isle of Man",14,0,0,0
2056,"Isle of Man",14,0,0,0
2057,"Isle of Man",14,0,0,0
2058,"Isle of Man",14,0,0,0
2059,"Isle of Man",14,0,0,0
2060,"Isle of Man",14,0,0,0
2061,"Isle of Man",14,0,0,0
2062,"Isle of Man",14,0,0,0
2063,"Isle of Man",14,0,0,0
2064,"Isle of Man",14,0,0,0
2065,"Isle of Man",14,0,0,0
2066,"Isle of Man",14,0,0,0
2067,"Isle of Man",14,0,0,0
2068,"Isle of Man",14,0,0,0
2069,"Isle of Man",14,0,0,0
2070,"Isle of Man",14,0,0,0
2071,"Isle of Man",14,0,0,0
2072,"Isle of Man",14,0,0,0
2073,"Isle of Man",14,0,0,0
2074,"Isle of Man",14,0,0,0
2075,"Isle of Man",14,0,0,0
2076,"Isle of Man",14,0,0,0
2077,"Isle of Man",14,0,0,0
2078,"Isle of Man",14,0,0,0
2079,"Isle of Man",14,0,0,0
2080,"Isle of Man",14,0,0,0
1980,"N Ireland",15,0,0,0
1981,"N Ireland",15,0,0,0
1982,"N Ireland",15,0,0,0
1983,"N Ireland",15,0,0,0
1984,"N Ireland",15,0,0,0
1985,"N Ireland",15,0,0,0
1986,"N Ireland",15,0,0,0
1987,"N Ireland",15,0,0,0
1988,"N Ireland",15,0,0,0
1989,"N Ireland",15,0,0,0
1990,"N Ireland",15,0,0,0
1991,"N Ireland",15,0,0,0
1992,"N Ireland",15,0,0,0
1993,"N Ireland",15,0,0,0
1994,"N Ireland",15,0,0,0
1995,"N Ireland",15,0,0,0
1996,"N Ireland",15,0,0,0
1997,"N Ireland",15,0,0,0
1998,"N Ireland",15,0,0,0
1999,"N Ireland",15,0,0,0
2000,"N Ireland",15,0,0,0
2001,"N Ireland",15,0,0,0
2002,"N Ireland",15,0,0,0
2003,"N Ireland",15,0,0,0
2004,"N Ireland",15,0,0,0
2005,"N Ireland",15,0,0,0
2006,"N Ireland",15,0,0,0
2007,"N Ireland",15,0,0,0
2008,"N Ireland",15,0,0,0
2009,"N Ireland",15,0,0,0
2010,"N Ireland",15,0,0,0
2011,"N Ireland",15,0,0,0
2012,"N Ireland",15,0,0,0
2013,"N Ireland",15,0,0,0
2014,"N Ireland",15,0,0,0
2015,"N Ireland",15,0,0,0
2016,"N Ireland",15,0,0,0
2017,"N Ireland",15,0,0,0
2018,"N Ireland",15,0,0,0
2019,"N Ireland",15,0,0,0
2020,"N Ireland",15,0,0,0
2021,"N Ireland",15,0,0,0
2022,"N Ireland",15,0,0,0
2023,"N Ireland",15,0,0,0
2024,"N Ireland",15,0,0,0
2025,"N Ireland",15,0,0,0
2026,"N Ireland",15,0,0,0
2027,"N Ireland",15,0.8,4.16666666666667,29.8900477519742
2028,"N Ireland",15,0,0,0
2029,"N Ireland",15,0,0,0
2030,"N Ireland",15,0,0,0
2031,"N Ireland",15,0,0,0
2032,"N Ireland",15,0,0,0
2033,"N Ireland",15,0,0,0
2034,"N Ireland",15,0,0,0
2035,"N Ireland",15,0,0,0
2036,"N Ireland",15,0,0,0
2037,"N Ireland",15,0,0,0
2038,"N Ireland",15,0,0,0
2039,"N Ireland",15,0,0,0
2040,"N Ireland",15,0,0,0
2041,"N Ireland",15,0,0,0
2042,"N Ireland",15,0,0,0
2043,"N Ireland",15,0,0,0
2044,"N Ireland",15,0,0,0
2045,"N Ireland",15,0,0,0
2046,"N Ireland",15,0,0,0
2047,"N Ireland",15,0,0,0
2048,"N Ireland",15,0,0,0
2049,"N Ireland",15,0,0,0
2050,"N Ireland",15,0,0,0
2051,"N Ireland",15,0,0,0
2052,"N Ireland",15,0,0,0
2053,"N Ireland",15,0,0,0
2054,"N Ireland",15,0,0,0
2055,"N Ireland",15,0,0,0
2056,"N Ireland",15,0,0,0
2057,"N Ireland",15,0,0,0
2058,"N Ireland",15,0,0,0
2059,"N Ireland",15,0,0,0
2060,"N Ireland",15,0,0,0
2061,"N Ireland",15,0,0,0
2062,"N Ireland",15,0,0,0
