Year,Month,Date,UK,E_Midlands,E_of_England,E_Scotland,London,NE_England,N_Scotland,NW_England,SE_England,SW_England,W_Midlands,W_Scotland,Yorks_&_Humber,Channel_Islands,Isle_of_Man,N_Ireland,Wales
1968,5,1968.375,11.80760572,13.28893068,12.73557198,8.784251457,14.46590752,10.27895875,8.368085531,11.92460024,13.72839916,13.45819516,13.4638152,11.50589982,12.80266056,0,12.1321029,13.89982535,12.43444889
1968,5,1968.375,10.30647312,10.87181189,13.09356356,6.860540844,16.00045746,7.78898123,6.870144256,9.407285328,15.06720129,14.01405704,12.41697928,7.995542952,8.823131691,0,8.242716783,9.037012646,12.3538697
1968,5,1968.375,10.40448909,14.04258212,14.44246059,5.205306979,15.0607588,8.613829514,6.240919601,11.27485412,14.141618,13.55389915,13.39593516,6.853979501,11.41328921,0,9.761427345,9.349196783,11.1082487
1968,5,1968.375,10.82849662,13.96191109,14.85822675,8.9350441,15.27671794,10.69030682,5.990055356,12.55128921,13.761011,11.98571409,13.35562103,9.506605758,11.83160036,0,9.843514515,6.791191151,11.47221197
1968,5,1968.375,9.708814276,13.6245391,14.48628769,5.400392752,14.32864539,10.33799262,4.297023051,10.9133922,13.08309146,12.38746159,12.76597074,6.620476067,12.00279803,0,10.05692844,6.507725059,10.31790544
1968,5,1968.375,9.259120864,12.33376792,14.5200571,6.884952565,14.42118847,7.290475674,5.148215822,9.214646698,12.80191182,10.45792284,10.81399198,7.327855348,10.26681005,0,7.293306663,7.749858897,8.655319934
1968,5,1968.375,8.220859466,9.451334976,9.449081597,5.876279813,9.586318218,6.525754742,4.622371907,9.053226078,10.04714147,10.17162667,10.42694295,7.577605513,9.135326343,0,8.807343938,8.319180726,9.254887429
1968,5,1968.375,8.019849821,9.02462522,10.39672846,5.818779515,10.78131876,5.385355646,5.894655613,7.289021104,10.15566276,9.356820661,9.34119808,7.296081186,6.912472614,0,7.645555504,8.667017962,8.930196624
1968,5,1968.375,9.81268068,10.77698389,13.25975076,6.695758928,14.91941971,7.862981237,7.570393178,9.131054957,13.68002934,12.47896782,10.62040054,7.585301889,8.94337227,0,8.74549682,9.644899413,9.862965856
1968,5,1968.375,11.28871563,13.23558458,14.31756975,9.513408028,13.71380075,10.86835264,8.603559091,11.22392418,12.80216833,11.85959496,12.47187317,10.05547209,11.96379897,0,11.94742643,12.32359518,10.48780499
1968,5,1968.375,10.64383622,12.68396081,13.73004081,8.440076589,13.55992702,10.29277571,6.578067906,10.96049971,13.20358383,12.37724226,12.19346127,10.02544137,11.45153382,0,10.4888947,9.734061838,10.54745011
1968,5,1968.375,10.95351277,12.95434205,13.57580155,9.019314791,14.41346218,10.57820911,7.218062251,11.19221989,13.66355607,12.67499543,12.85483826,9.125387966,11.79271576,0,10.58228846,10.42293513,10.94033378
1968,5,1968.375,11.59411507,14.05891691,13.57526257,9.654030947,15.42019039,11.48868222,7.993337215,11.24507237,13.79769126,12.80715061,13.28996769,10.19803012,12.89121555,0,11.04068615,11.76996252,11.72606672
1968,5,1968.375,12.6375082,14.28709119,16.08179766,11.03217258,17.46444829,12.41854724,10.52532451,12.34764336,15.40127327,13.33553277,13.66931284,11.28166685,13.29173134,0,11.43036454,11.20776559,11.49024541
1968,5,1968.375,12.82487617,16.20631367,18.39912384,8.545757663,18.63054015,12.66771196,6.918122723,12.44137508,17.11527503,15.21969146,15.75762826,10.6549828,13.61211291,0,12.61723268,12.72564225,12.53808144
1968,5,1968.375,10.78057638,9.766366598,11.10211435,9.204691051,12.42129819,8.909215791,7.989130253,10.13730442,12.98338943,14.22346838,11.73226567,10.6871589,9.471924942,0,11.01445009,12.25133299,11.96828272
1968,5,1968.375,10.8780449,11.15909203,11.70294001,9.050128946,13.14824317,8.919695328,8.609980322,10.47961234,12.9804545,13.8540242,12.69064365,9.68806328,10.1588152,0,9.883772606,10.51761693,12.06511166
1968,5,1968.375,10.41162186,10.78129362,11.41862361,9.822932292,10.48915473,9.022920548,9.347254016,10.83986928,10.24541256,10.94171084,10.08264392,11.20322738,10.37820925,0,10.79435376,11.66013594,9.719271302
1968,5,1968.375,10.80764469,11.0615818,11.59925853,8.940524673,12.40883143,9.18939479,8.12509812,11.27148072,12.22274589,12.67967605,11.63590011,11.04169745,10.38505824,0,11.5911227,12.08499288,11.70489195
1968,5,1968.375,10.68499094,9.723315979,10.34566014,10.18966888,11.70560218,9.276106882,8.873409285,11.1282287,11.7967988,12.8205421,11.21929741,12.33060173,9.130680133,0,11.65339575,10.50267936,11.29752498
1968,5,1968.375,9.928779772,9.594548883,10.31913775,8.357027196,10.96303595,8.257930085,8.972800298,10.30751185,10.42688087,11.15799561,9.864280054,10.39348282,9.351904587,0,10.63019175,11.32285038,10.32153137
1968,5,1968.375,10.68643523,10.46929068,12.25396587,8.939697048,12.09464515,9.061440995,9.951672982,10.52773095,11.86901448,11.6306997,10.41488571,10.24332578,10.10519753,0,10.01614733,12.10825473,10.8763267
1968,5,1968.375,13.66186657,15.11319122,16.5060127,11.31593905,16.44590935,12.43404372,11.94658602,13.92266002,15.60656514,14.39512103,14.00822846,12.70108717,13.85949434,0,12.34152306,13.49178958,13.73022875
1968,5,1968.375,16.26855049,17.93345972,18.32406885,13.01713752,19.02753099,13.90796281,15.26476485,17.62933135,18.04802085,15.85219133,17.71103258,16.34535925,16.18185445,0,15.64576292,16.57830166,16.28898875
1968,5,1968.375,14.36184528,14.17159482,15.95356184,12.85392178,15.36796281,12.61300779,15.44199202,14.65833661,15.58680599,15.40701256,13.79988423,15.62577882,13.4229986,0,12.79231986,11.96610077,13.04309232
1968,5,1968.375,14.27660226,16.95649266,16.81998806,10.24580363,16.958849,14.20062623,12.98989063,15.55910699,15.65787915,14.25581032,16.03471463,11.61155858,16.43505086,0,12.74114013,13.01743103,15.10079513
1968,5,1968.375,16.33542288,17.12252332,17.64717063,13.51725744,18.41338256,13.71063607,15.68339711,16.45911388,18.06761398,17.46469456,17.15860019,16.09212298,15.47948365,0,16.11646914,17.32414066,16.6103832
1968,5,1968.375,18.80326516,19.34751002,18.27394675,17.85908546,20.36644861,17.74183258,17.10111077,18.98416356,20.20198703,20.04906258,20.39071262,18.62782634,18.87499863,0,18.6070717,19.78274091,19.07642599
1968,5,1968.375,19.92989613,19.55687814,18.51672816,18.13759217,21.31255684,17.79129004,19.13753723,20.49326423,20.97629252,21.75746634,21.65612315,20.66183609,19.11206255,0,18.29975919,21.13666325,20.61814704
1968,5,1968.375,18.96303545,18.89212262,18.82684808,17.57619358,19.63476628,18.47181906,20.388781,19.62989533,19.2430756,18.24845068,18.91272857,19.01237346,18.23886054,0,16.09774053,19.61501831,19.13750641
1968,5,1968.375,18.42170356,21.47946932,21.15401429,15.17691354,22.12711203,17.88708579,15.81659037,18.84510885,21.63771565,19.87654654,21.02677346,14.65745276,20.36610611,0,13.65572169,17.48125809,18.25701972
1968,6,1968.458333,19.07103768,22.30120222,22.46802891,15.12811956,23.82161466,18.90600458,17.22016119,20.34345873,22.46337657,20.14695843,21.3020422,15.96870159,20.88751957,0,16.85287442,16.89108702,18.16961018
1968,6,1968.458333,18.57833969,22.0506241,21.85520451,16.21740756,22.70451245,19.12559092,15.29836312,20.7065665,21.82366875,18.29515053,20.94947121,16.90549669,20.72059211,0,17.35722755,15.61636603,17.72042189
1968,6,1968.458333,19.615925,19.56065029,20.21902307,18.12674738,20.6392253,17.48058892,19.98361106,20.17755543,20.61829933,19.99878137,20.29853299,20.18609972,18.34403198,0,20.5808139,19.85843974,19.51294477
1968,6,1968.458333,16.75081801,19.73523027,18.82288642,16.10992373,18.79282614,17.42813548,13.89841804,16.39120053,18.57279561,17.5404936,19.35956381,14.53081611,18.88613713,0,15.89505969,14.76549974,15.86300355
