Year,Month,Date,UK,E_Midlands,E_of_England,E_Scotland,London,NE_England,N_Scotland,NW_England,SE_England,SW_England,W_Midlands,W_Scotland,Yorks_&_Humber,Channel_Islands,Isle_of_Man,N_Ireland,Wales
1963,12,1963.958333,0.171308548,0.814401998,-2.094171739,0.626333833,-2.750594073,1.560261305,0.439340195,1.319209448,-4.200533651,-1.855302258,1.506568284,1.108703306,1.864790482,0,3.085043727,0.874322245,1.926819363
1963,12,1963.958333,0.568382272,1.450888451,0.098246538,0.412180151,0.230559188,1.108625121,-0.263843786,1.477539,-0.376980949,-0.168672539,1.362436479,1.052793751,1.882019382,0,3.252587019,1.067982678,0.062049222
1963,12,1963.958333,-1.834072662,-1.847573095,-1.250410903,-1.550636356,-0.149835992,-0.572887038,-2.310445734,-2.146355065,-0.614032557,-0.626761556,-2.659735037,-3.038851198,-1.053676363,0,-0.252286153,-4.084046732,-2.394247137
1963,12,1963.958333,-3.906630788,-2.921742198,-2.52795704,-4.163276656,-2.271219087,-3.5149874,-4.724015356,-3.954483998,-3.324789167,-3.494695086,-4.132462793,-5.124301186,-2.809564002,0,-2.434967451,-6.161817484,-3.66898076
1963,12,1963.958333,-5.160604273,-4.547642024,-3.668965847,-4.940258702,-3.79770876,-6.018798239,-4.412782648,-6.617017603,-4.982725502,-5.090097583,-6.007728857,-6.516657137,-4.821470462,0,-5.539549057,-5.594454268,-5.986678011
1963,12,1963.958333,-4.808860753,-5.267613369,-4.831697547,-3.611025176,-5.247055177,-5.298383204,-2.322728243,-6.374843269,-6.282459339,-5.797559744,-6.906766364,-5.089317221,-4.60104312,0,-2.436373437,-4.040366286,-5.803368769
1963,12,1963.958333,-3.640378058,-3.846577824,-3.291798612,-3.454594587,-3.670705066,-4.778556844,-2.846275931,-4.753223499,-4.692283316,-3.748569872,-5.321901147,-3.352516253,-3.09928413,0,0.309479987,-3.112618974,-3.601435067
1963,12,1963.958333,-4.461226609,-6.78545368,-4.196136478,-4.22815717,-2.864910358,-5.760997784,-1.738023741,-5.198460131,-5.304118984,-5.715901461,-7.798878534,-2.615025863,-6.406297685,0,1.396046541,-2.132567165,-5.257157262
1963,12,1963.958333,-4.202243036,-9.331924494,-7.448196226,-2.789864692,-7.278356387,-6.047723242,1.666332724,-6.276509327,-7.56767895,-5.139501886,-9.356467165,-0.606398082,-7.473441753,0,0.201069463,2.547258632,-5.918968373
1963,12,1963.958333,-4.513333124,-8.298647625,-6.463648096,-6.105455894,-5.290966915,-7.99544163,-1.804759776,-6.435892478,-4.882063083,-2.680425584,-6.775965392,-3.45204417,-7.479962064,0,-0.705833461,1.83178726,-4.387029611
1963,12,1963.958333,1.092662522,0.034818004,0.999346819,0.64945732,3.196677858,0.556399084,1.370791007,0.881975546,2.752622031,2.601461668,0.192349459,1.494995967,0.176023292,0,3.009293503,-0.211713453,0.477452452
1963,12,1963.958333,-0.537824148,-2.583678835,-2.945282684,0.695643613,-1.783459008,0.959748031,1.490160101,-0.122707548,-2.66404814,-1.355870336,-3.172175085,1.737628734,-0.503207415,0,3.082190356,0.330028601,-1.233214678
1963,12,1963.958333,2.002667346,-0.995260822,-1.440963589,2.849899666,-0.256832286,2.076294836,3.907841948,1.504435791,-0.114642041,2.190679988,-0.56458225,4.37889291,0.517606281,0,6.129431338,5.59603589,2.479028723
1963,12,1963.958333,3.898218568,1.332929527,1.687188663,5.826009986,2.667262411,2.321861442,5.286548462,3.252764186,3.081840569,4.022778308,2.027115238,6.184724024,1.485457834,0,7.040173021,6.129336953,3.866722693
1963,12,1963.958333,2.683335353,1.548273191,1.501783163,2.753839755,2.173078413,3.198053139,2.760595689,3.579470513,1.531900288,2.63053488,2.194580599,3.625007669,2.656538256,0,5.413620613,3.12516327,3.356619917
1963,12,1963.958333,3.319914497,3.404264801,3.187117783,1.483579118,4.44576021,3.181423517,1.290159096,4.417847002,3.513006971,5.013715547,4.296937359,3.232932823,3.860860917,0,5.259614159,3.03471452,4.782574515
1964,1,1964.041667,2.022956644,2.302154059,1.789068963,0.024301346,2.691746181,2.476531519,-0.319958936,3.420912283,2.250629002,3.07730066,2.829470489,2.85446647,3.052639604,0,3.844951325,1.418263429,3.565423715
1964,1,1964.041667,3.443460292,3.255892001,2.627506999,1.439857079,3.50447834,3.845515234,2.151932835,4.225426042,3.383552657,4.635709073,3.729815025,4.117376111,3.565073284,0,5.255535897,4.239262695,4.656750744
1964,1,1964.041667,3.538356413,0.549282855,1.081636946,5.70109071,1.937270391,0.921228077,6.097219995,1.533979595,2.397851757,3.291814706,1.485545606,6.163793959,0.072316637,0,6.888622323,8.664717612,2.150868341
1964,1,1964.041667,2.227824268,0.125285897,0.16684058,4.404677394,1.364636807,1.088256646,3.174737317,1.007265001,1.338048687,2.554029466,0.885080396,4.899003493,-1.137204976,0,6.51289409,5.337236834,1.287912928
1964,1,1964.041667,0.711763166,1.709491617,0.144944846,-0.780487991,0.131938462,1.651825836,-1.897752777,1.344389804,0.147942763,2.85355175,2.457958239,0.166916111,0.746432279,0,3.443429033,-0.108340539,3.276656117
1964,1,1964.041667,-0.864417085,-1.214005679,0.045049235,-5.458512896,1.104571553,-3.973665721,-4.252673221,-2.311811303,1.047237046,2.75265287,0.77766916,-1.87017541,-2.286864982,0,4.21003394,2.765629709,2.904653326
1964,1,1964.041667,0.045076554,-1.122562226,-1.934396263,-2.912590183,-2.120709177,-2.737267519,0.934776169,-0.950641728,-2.484568232,1.113514901,1.325663867,1.125383506,-1.770304408,0,5.219032628,4.145784332,3.305172119
1964,1,1964.041667,2.727073666,-0.378192554,0.068183396,3.176361148,1.495780264,3.379442677,4.643013424,3.269717409,1.194829262,1.960042494,3.093363679,4.762223794,0.92429617,0,6.402451497,3.454603185,3.777392697
1964,1,1964.041667,2.233497651,-0.568022911,0.429618298,0.929352967,2.718895307,2.798325302,4.11030246,2.795883612,2.40409764,2.433056098,0.545356925,3.586938808,0.99906815,0,5.222023554,2.829741287,3.110616539
1964,1,1964.041667,1.524033935,0.978155605,1.003877038,-0.270786517,3.138711014,1.57930218,3.161972199,1.689005894,2.529430969,0.262013063,2.38666141,-0.2621168,2.757615323,0,1.989892713,2.342398489,1.248656102
1964,1,1964.041667,0.789464563,1.586632395,1.593465607,0.350683563,1.891228501,1.585362054,0.390054931,0.803495001,0.869770085,-0.47422249,0.7770784,0.355382476,1.497198044,0,2.936545327,2.689220573,-0.556303256
1964,1,1964.041667,0.131578667,0.71619459,-0.571997399,0.792544694,-0.344989655,1.513543007,-0.391546899,0.801557028,-1.401852207,-1.615678442,0.507921976,0.299859032,1.641216399,0,1.674619517,0.683030308,0.13189951
1964,1,1964.041667,-0.211361524,-0.003291187,-1.046096829,0.316665125,-2.149051871,1.71394218,-0.858012723,1.155413072,-2.369392409,-1.936997314,-0.448082267,0.480115669,1.445695758,0,2.632271104,1.912317725,-0.695392493
1964,1,1964.041667,-2.776982711,-4.776830961,-6.575189635,0.136312819,-5.865631673,0.595794956,0.033711006,-2.213103125,-6.937712894,-5.046992766,-7.997821814,1.106135767,-1.001567846,0,0.575818921,0.449085251,-5.808165784
1964,1,1964.041667,0.146483121,0.515807238,1.018791107,0.876888622,1.539694634,1.063246842,0.247797347,-0.077784002,0.787262429,-1.209378032,-1.159509532,1.251138825,0.302040925,0,0.969445169,0.543190684,-2.310165256
1964,1,1964.041667,-1.509184784,-2.384679504,-1.726243348,-1.198025362,0.009228686,-1.381162582,-3.551424163,-2.738852552,-0.121708745,0.783522252,-1.757285578,-2.354254297,-1.922449383,0,0.225582266,0.705473288,-2.213504161
1964,1,1964.041667,-3.614824151,-4.771809956,-4.234568412,-4.872336872,-3.106077166,-3.424816726,-4.220625624,-3.771107073,-4.185959956,-2.226607459,-5.004979168,-3.673469222,-3.897469719,0,-0.103693136,0.092073849,-3.636895255
1964,1,1964.041667,-3.59945151,-6.415675625,-5.829830934,-4.71226727,-4.627307876,-5.163114848,-1.878793791,-4.180820497,-5.27179336,-2.120732347,-6.007086454,-2.663489207,-5.39028769,0,0.582276437,1.567387584,-3.104806739
1964,1,1964.041667,-1.53583947,-4.942675391,-4.021043287,-3.2975463,-2.647020634,-4.222567948,0.328963284,-3.023139728,-2.804097965,1.921410176,-3.166843933,-1.029947085,-4.349856536,0,1.57059226,3.463729992,-0.468202996
1964,1,1964.041667,2.095896562,0.580800439,0.008758152,0.990457143,1.432159966,1.575932597,1.720164025,2.214648287,1.753339567,4.392317302,2.000488634,2.981086618,0.787857244,0,3.45073603,3.377577449,3.491731131
1964,1,1964.041667,0.832046074,-2.031906679,-1.633452633,1.95641385,1.687962393,0.172390574,4.228647437,-0.420296823,1.978856421,1.603962366,-1.903873406,1.763176247,-0.595982722,0,0.620018739,-0.614163982,0.210563507
1964,1,1964.041667,0.429380346,-3.68649444,-2.502335856,0.894206876,1.488945572,-1.191425723,3.157888424,-1.136656699,1.224549937,2.812950106,-1.918770529,1.559375917,-2.510838997,0,0.683433675,0.734888583,1.17245642
1964,1,1964.041667,0.846403608,-2.493358151,-2.297447671,0.36911098,0.89549645,-1.043183924,2.974486461,0.049247863,1.094554806,2.226998597,0.922712154,2.475034191,-2.751580371,0,4.65251779,2.697460206,1.936504981
1964,1,1964.041667,-0.21920316,0.34747028,-0.536337078,-1.952895564,1.241556037,-2.40176574,0.362892731,-1.080389515,0.829041309,1.854082601,1.234581326,-2.875358166,-0.678733677,0,0.417454771,-0.051285953,0.267543751
1964,1,1964.041667,-1.232875376,-1.920506552,-2.874005961,-1.152228286,-3.207210025,-2.107585884,2.119214216,-1.107374033,-3.51791177,-1.9596257,-2.83584422,-1.176317063,-1.125299651,0,0.34809532,0.700709239,-2.581798187
1964,1,1964.041667,1.112939799,-0.125167077,-0.924711475,2.523438943,-2.068580253,2.002384416,3.857971183,2.732416103,-1.988066284,-0.430472054,-0.379935363,3.643996637,1.499358021,0,3.47390513,-0.215023343,0.051096919
1964,1,1964.041667,1.114723527,-0.993223355,-0.920418617,2.281753585,0.954570431,0.638443751,4.663772226,0.558474558,0.816456122,0.024729144,-0.86163361,2.662474979,-0.172234955,0,1.461039111,1.073671516,-0.077092751
1964,1,1964.041667,1.728578231,0.213388749,0.414308972,1.445371221,2.54773125,1.175161271,1.993687662,1.506755296,1.197810734,2.187339035,0.464155077,3.124928917,0.783198454,0,4.480267126,3.654713615,2.310168373
1964,1,1964.041667,2.952103061,1.438971939,0.769370415,2.00527653,1.638589638,1.967706475,3.421713205,3.190761177,1.45187385,3.74997515,3.33352079,3.801969241,1.829229696,0,6.013574615,5.627063424,4.36535251
1964,1,1964.041667,2.485437841,3.631850776,2.450136477,0.621813525,3.652511878,1.743927133,0.121963638,3.304279617,3.50088905,4.776797331,3.872670446,1.592571713,3.190044402,0,3.470528305,1.705639223,3.449434217
1964,1,1964.041667,2.336248291,2.421487964,1.990075396,0.561997768,3.281370178,1.793379849,0.52437143,3.093545813,2.999533868,4.550394464,3.026900162,1.555210187,2.738660119,0,3.691527392,2.191655522,3.855573837
1964,2,1964.125,4.997191951,4.825259263,4.370883767,2.79265822,5.537098085,3.826514534,2.713696575,5.662243569,5.561492155,7.048540851,6.052624456,5.024483458,4.388149825,0,7.829165423,6.807183778,7.125783726
1964,2,1964.125,4.638835374,4.71405079,4.047839543,2.460049777,5.274979246,3.587725744,2.701980071,5.195979324,4.790359368,6.460823537,5.535915886,4.336427154,4.524198345,0,5.819262636,6.658046881,6.472610388
1964,2,1964.125,5.463582501,7.218325199,7.215147692,3.515882694,7.927764776,5.760884476,2.032015876,6.541882509,7.243517549,7.149695458,7.121734929,3.917168343,7.204239924,0,5.974761921,3.389707225,6.358849026
1964,2,1964.125,1.65268905,2.071146255,1.366593328,0.363792175,1.916543113,1.728579157,-0.082929764,3.477487318,1.137796206,1.461851148,2.079238336,1.792546245,3.194425727,0,4.104050653,2.424964515,2.728314555
1964,2,1964.125,-1.738749294,-1.107295318,-0.232989467,-3.31548005,0.689088361,-3.11308795,-3.505669742,-2.395957993,0.281876366,1.049812587,-1.272516606,-4.104688754,-1.461771962,0,-1.157345544,-2.635265771,-0.990413546
1964,2,1964.125,-3.914515631,-5.336347136,-4.006613506,-2.834380309,-4.199504714,-4.510041963,-1.806675681,-4.921199596,-5.072504517,-4.908599859,-6.173835736,-2.916425101,-4.386121477,0,-2.705265864,-1.389610351,-5.972805446
1964,2,1964.125,-2.1923516,-4.072409798,-3.387965976,-0.109501682,-4.138271674,-1.810118541,1.07719049,-2.071543969,-5.147648351,-5.042568597,-4.036986767,0.863956434,-2.81477064,0,0.949346899,-2.189991401,-3.394741261
1964,2,1964.125,-0.590643862,-1.009655877,-1.299790342,0.145125814,-2.395898813,-0.804958023,3.281171322,-0.381178239,-2.86441723,-2.881848252,0.364143744,-1.166590843,-0.680055346,0,-0.568705837,-3.811812651,0.152064983
1964,2,1964.125,0.023778577,-0.25916726,-1.130147421,1.656356166,-1.234454417,0.436844271,4.461014325,0.148932116,-2.141179719,-2.369329293,-1.133288225,0.961456774,0.678287606,0,1.920739753,-3.75726071,-1.443840649
1964,2,1964.125,2.319081215,2.694399598,1.645606523,3.430925932,1.135423932,3.234434289,4.481942804,3.30415762,0.612934043,0.020676522,1.941586219,3.647240948,3.671062477,0,3.67505656,-0.682722177,1.043527851
1964,2,1964.125,3.342655657,3.372097676,3.134370915,3.64581511,3.261520162,3.40323178,4.104205282,3.848174668,2.430124564,2.244283176,3.185353049,3.87572975,3.798523425,0,4.623785006,3.374891318,2.652039078
1964,2,1964.125,2.43120582,3.491168796,3.871360949,2.30034856,3.897261502,3.074088336,2.72071231,2.970263881,3.334358701,0.617571483,2.73939815,2.153718957,3.861565726,0,3.381130564,-0.373705935,1.352046406
1964,2,1964.125,0.911119001,1.363020157,1.689723577,-0.906993642,2.540224574,1.161713374,-0.709897403,1.653505845,1.176367943,1.259581141,1.067634277,1.218882127,1.780723986,0,3.403245684,1.639063799,0.966240988
1964,2,1964.125,0.460550138,-0.14272067,0.42333151,-1.0230429,1.63595343,-1.562664718,-1.059054851,-0.306705241,1.834591278,3.328393972,0.987125197,-0.52762093,-1.002129445,0,1.22305473,2.122466749,1.767290302
1964,2,1964.125,0.98468211,1.070676479,1.553082742,-0.274175871,2.366772111,-0.549744587,-1.255210152,0.814834799,2.275990271,3.197396778,1.76907422,0.062259956,0.417329287,0,2.235967888,2.093038823,1.837947678
1964,2,1964.125,0.619205188,0.948651671,1.140995644,0.242336571,0.381884354,0.549624426,-1.359934195,1.295491504,0.108639319,1.125727472,0.4994281,0.845477767,1.018695816,0,2.740222005,2.558936263,0.513890894
1964,2,1964.125,0.083927912,-0.01406952,0.656340317,-1.151357169,0.505555943,0.187678766,-1.227562181,0.625779387,0.423197167,0.540380556,-0.099453993,0.121972546,0.508892508,0,1.455871489,1.704144448,0.057169954
1964,2,1964.125,-1.261268177,-0.581309804,0.465684594,-2.608199255,1.082561808,-1.762386276,-4.050480843,-1.160206246,0.355069173,-0.034212896,-0.580946478,-1.476608185,-1.289404097,0,-0.349328776,-0.936250667,-1.079173689
1964,2,1964.125,-1.556522198,-0.714292431,0.022217762,-3.478843528,0.3442828,-2.064694591,-4.838332889,-1.253035901,-0.002166159,-0.075857644,-0.573153521,-1.939254464,-1.372628791,0,-0.466866472,-0.449140954,-1.036153319
1964,2,1964.125,-3.768431433,-3.049339452,-1.914549732,-6.822206101,-0.869443272,-7.542023068,-5.426307122,-5.013066558,-1.683977029,-1.715204144,-2.573190083,-6.535847678,-3.274890152,0,-1.144326333,0.007692727,-3.897803795
1964,2,1964.125,-5.013193672,-5.880303938,-5.787193505,-6.935428338,-4.089535864,-7.630068913,-5.932521711,-5.432396264,-4.273228738,-2.642959298,-5.083434374,-5.535846767,-6.062808315,0,-1.136283611,-1.644491054,-4.234077781
1964,2,1964.125,-2.667846309,-3.284050199,-2.648307538,-4.735947563,-1.984834803,-4.360095111,-4.148422539,-2.95964729,-2.020729274,-0.049226699,-2.91714323,-3.197719635,-3.463359486,0,-0.682171194,0.318594465,-2.090188413
1964,2,1964.125,0.25319178,-0.792176237,-0.035195683,-0.492374358,-0.20490242,-0.647799181,-0.317295296,-0.0838578,0.110930815,2.343117737,-0.406889781,-0.328747364,-0.416252012,0,0.868466941,2.692555842,0.541825759
1964,2,1964.125,3.575649955,4.248342951,5.638740851,1.24150678,7.326463248,0.725054594,1.202254412,2.800885781,6.853342326,6.827764285,4.820343037,2.08724792,2.010442743,0,4.181855573,2.482884311,4.865272094
1964,2,1964.125,4.738016075,4.699937226,5.595043288,2.984553128,6.604147828,3.112154094,2.754655123,5.189629143,5.693329537,5.847823796,5.089826474,4.78683003,4.45945793,0,5.478290038,5.906052147,5.983601243
1964,2,1964.125,4.41818555,3.549740397,5.189616874,3.179002916,6.389175217,2.101757131,3.86760465,3.011118443,5.720586792,5.892745024,3.487794044,4.851038549,3.85283709,0,4.443460262,5.818972957,4.687702894
1964,2,1964.125,5.22695475,5.137786669,5.334453386,3.554309624,6.679555475,3.501476985,3.520609462,4.806778438,6.51020886,6.642019351,6.085319641,5.15145315,4.656909731,0,5.325660333,6.796231549,6.479455232
1964,2,1964.125,5.003240601,4.556015748,4.258068025,4.705658308,6.588167882,3.159263964,4.727358139,5.111855029,5.549596692,6.221169539,5.048019191,5.476018348,3.915217189,0,6.091877565,4.987978425,5.632376626
1964,2,1964.125,0.783962004,1.182411679,1.73199382,-1.582050172,3.716975672,-1.212633801,-0.517423037,0.051166281,2.906430463,3.201589298,1.53023253,0.512507789,0.613577929,0,2.900900103,0.370117796,0.66905028
1964,3,1964.208333,1.401971784,2.705719898,2.570674986,-0.230278853,3.251594237,1.22248108,0.778269054,2.558390376,3.416624951,0.980183457,2.769051498,-0.235376002,2.321799321,0,1.464885082,0.671551882,0.176533691
1964,3,1964.208333,1.08622217,1.680211051,1.443357303,0.036729317,1.572091319,1.730118643,0.046794217,2.159928218,1.422369585,1.530960309,1.047112396,0.789706092,1.923483222,0,3.666464526,0.117115557,1.176642291
1964,3,1964.208333,0.28369177,0.752840311,1.040404753,-0.57231829,1.596738447,-0.921565972,1.483621449,0.486199091,0.938254305,-0.009799275,0.812838533,-0.714056723,0.373213783,0,1.896058263,-1.513522048,-0.076993635
1964,3,1964.208333,0.79247245,0.646768485,0.421068521,1.337359363,0.971104037,0.748701194,0.685674641,0.990512901,0.465825023,0.67612981,0.408318439,1.4955023,0.949674913,0,2.264501187,1.387222298,-0.327511651
1964,3,1964.208333,-0.62715343,0.375815433,0.286932617,-1.40161578,0.646421631,-0.334550405,-3.43297793,-0.329289304,0.175847339,-0.020446389,0.19813252,-1.277501727,0.088748165,0,0.011882488,0.50145306,-0.480614845
1964,3,1964.208333,-0.730008519,-0.462831853,-0.384113012,-0.515109248,-0.294419642,-1.809058125,-1.618833709,-1.294395606,-0.707377759,-0.555797573,-0.441618709,0.457256752,-0.597499887,0,2.103069104,-0.169542272,-1.727130353
1964,3,1964.208333,-1.850351579,-1.203203126,-1.847378053,-3.559783631,-2.113387372,-2.016956399,0.074475012,-1.718924957,-2.527228831,-2.340358185,-1.529160092,-3.231300025,-0.911253316,0,-0.807148432,-2.707407235,-1.651050214
1964,3,1964.208333,-2.004260129,-2.703545437,-1.555510173,-2.189191346,-1.376819105,-0.536866228,-0.382444599,-1.553071181,-2.00517308,-2.477908337,-2.965468902,-2.442648096,-2.012525691,0,0.972714072,-3.205975157,-3.264483714
1964,3,1964.208333,-0.502884159,-1.523725838,-2.041260935,0.724096815,-2.083860762,1.184757992,1.206279892,0.0325739,-2.558956038,-2.926311322,-1.641298926,0.948685582,0.175450539,0,1.494383705,0.795977226,-1.406666006
1964,3,1964.208333,0.999571099,0.209917236,-2.317403553,2.310327643,-2.008850225,3.348188454,0.609445353,3.218184626,-2.256975256,-0.795916951,-0.11285041,3.30959953,3.28903447,0,3.840568799,4.1897951,0.30006914
1964,3,1964.208333,-0.906289096,-3.463216773,-2.429707792,1.071792253,-1.550452037,-2.612192695,1.360124332,-2.062848989,-1.983216797,-0.337739897,-2.75862168,0.547310339,-3.399270728,0,1.876313532,-0.393798151,-1.018106202
1964,3,1964.208333,0.100371065,-1.664211582,-0.859685249,0.039718357,1.18633158,-1.12591842,-0.5379802,-0.836774759,1.016661911,2.640609801,-1.33234275,-0.157344752,-1.152609542,0,1.516820578,1.986552883,0.78527297
1964,3,1964.208333,2.535206449,2.243401579,3.227998122,1.507379094,3.267223277,1.447821303,1.16215012,2.538519607,3.329506944,4.393338808,2.012174888,1.966519216,2.178937097,0,3.123514995,3.308166299,3.18311576
1964,3,1964.208333,3.664309468,3.38136608,3.856322031,1.344471203,6.106477185,1.390102369,2.158770538,3.200644245,5.499482223,6.600547853,4.564170382,2.791661539,2.41085632,0,3.964345595,4.7063554,5.00559423
1964,3,1964.208333,1.454208025,-0.047913148,0.959546947,-0.243952117,2.796936629,-0.681641403,1.172445787,0.676431857,3.016864329,4.540310002,1.517922696,1.54068488,-0.59183797,0,2.807214829,1.867417208,2.649055732
1964,3,1964.208333,-0.564104665,-1.779772782,-1.010723338,-0.866400468,-0.359640727,-1.262738583,-0.436846983,-1.118063891,-0.795402663,0.256559335,-1.754282802,-0.625195265,-1.094877009,0,0.668088056,1.675769165,-0.145974637
1964,3,1964.208333,-0.819947207,-1.573103964,-0.893652384,-1.302713267,-0.006343925,-1.860722288,-0.920562615,-1.249495404,-0.520213021,0.991466353,-1.398679749,-1.553993636,-1.342006069,0,-0.397100094,0.121162091,-0.876943113
1964,3,1964.208333,-0.537581689,-1.347261803,-1.054416619,-1.434922982,-0.161428249,-1.834261233,-0.954169822,-1.085471994,-0.110580665,1.580484892,-0.934989952,-0.962943511,-1.282972246,0,-0.418465338,1.382267845,-0.394418976
1964,3,1964.208333,-0.420674062,-0.329328969,0.464714281,-1.945292884,0.770763559,-1.207449585,-2.295024732,-0.742734655,0.811009511,2.118690297,-0.526871168,-1.158879176,-0.606724118,0,0.332505092,0.323531621,-0.206785009
1964,3,1964.208333,0.99237595,0.632627808,1.783281547,-1.373149827,2.738457257,-1.190087744,-0.684378064,0.136063825,3.242779594,5.192980436,1.382022311,-0.738936413,-0.334518339,0,1.397127968,0.900179738,2.663163047
1964,3,1964.208333,3.807550123,4.176083753,4.773878464,1.377314886,6.502798485,1.568974328,1.909837455,3.863000121,5.897200174,5.773255782,4.728836978,2.552065133,2.372382641,0,4.862839466,5.968842987,4.768243009
1964,3,1964.208333,3.753713607,3.847558023,4.873116348,1.490897295,6.977712432,2.030627617,1.602766963,3.031536395,5.933682179,6.169748742,4.269974315,2.616390958,2.969364658,0,3.883197492,4.423999396,5.458204655
1964,3,1964.208333,3.797616328,4.021047976,4.602560311,1.741285521,5.534822515,2.383965961,2.35327251,3.602269187,5.356521993,5.418150312,4.911901005,3.058263334,3.413180586,0,5.000205878,4.315182563,4.52671377
1964,3,1964.208333,4.887078035,4.904423969,5.13450836,2.540894362,6.080396574,3.310638403,3.518312391,5.075757783,5.985639165,6.796872483,5.928892766,4.247624841,3.963244287,0,5.598727734,6.160075747,6.233862639
1964,3,1964.208333,4.077725848,5.15644171,5.991196765,1.975354896,6.954340498,2.880542373,1.982361849,4.289421531,6.606767563,5.702260848,5.361162615,3.263770124,4.077604806,0,4.443022944,2.726376305,4.239879737
1964,3,1964.208333,-0.000672055,1.228512705,1.919524255,-0.665502863,1.99383306,-0.162795453,-2.325968704,-0.108651544,0.995955255,0.827028067,0.620499163,-1.228277609,1.339817422,0,1.72955713,-1.570358567,0.553060246
1964,3,1964.208333,0.847193892,2.486020957,3.457540528,-0.124854291,3.508212488,0.969883036,0.648850784,-0.996195229,1.124900068,0.021621662,-1.360120021,-0.588303074,2.283673593,0,0.540979195,4.040313397,-1.1852981
1964,3,1964.208333,2.838119217,3.021852261,3.460573502,1.944419345,3.950262237,2.021882505,2.755313906,2.239505831,3.086386844,2.925719544,2.022864746,2.624469644,2.538430191,0,4.009700271,4.927351221,2.527085085
1964,3,1964.208333,1.67339223,1.760385427,2.19859003,0.513252546,2.610108505,0.788348332,1.134634358,1.524495789,2.158339764,2.257289438,1.582712085,1.06228928,1.461965961,0,2.840860499,3.414003053,1.667675766
1964,3,1964.208333,0.626403759,0.548915318,0.738459985,-0.71222612,1.798591749,0.792695707,-0.315100451,0.79654526,1.504557495,1.886670364,1.168471092,0.362868958,0.875543731,0,2.091759497,0.158558778,0.906319404
1964,3,1964.208333,0.87515082,0.93944281,1.293148457,1.022047612,2.036824103,0.481514999,-0.179083645,0.869227194,1.451141577,1.323495213,0.692161758,1.609779643,0.85315046,0,2.968364124,0.553679349,0.463161158
1964,4,1964.291667,1.213944185,1.63136306,2.121555331,0.122222631,2.612325312,1.413277237,-1.276169163,2.012386381,2.116914482,1.90863606,1.436441849,1.400251556,1.835853264,0,2.725403634,1.677152545,1.532974897
1964,4,1964.291667,0.491590863,0.535798038,1.909321362,0.896101208,1.965996211,0.325660871,0.009925712,-0.22153886,1.656061782,1.146154512,-0.352228747,0.575056568,-0.195847309,0,1.662265593,-0.72828102,-0.30335517
1964,4,1964.291667,0.065178808,0.832143514,1.904853725,-1.809737148,1.55646589,-0.636206684,-0.499584815,-0.854986425,0.961648117,0.91300986,0.425959078,-1.669010656,0.136519208,0,0.549064767,1.280575721,-0.048825118
1964,4,1964.291667,0.936430336,1.56629944,0.682542377,0.151790327,1.182841227,1.074781294,0.739980419,1.119520008,0.734247138,0.94440127,1.315040756,0.005186881,1.855298175,0,1.669390392,1.49849466,1.063458465
1964,4,1964.291667,-0.022624026,0.827888534,0.8293106,-1.223980969,0.905718116,-1.80340791,0.431645288,-1.117564552,0.799765027,1.079767637,0.542570339,-2.436022136,0.656758631,0,1.379585961,-0.863003268,0.396242506
1964,4,1964.291667,0.429666235,0.060683749,-0.973044495,1.633366837,-1.220942185,1.373681996,0.289503973,1.126417281,-1.534343724,-0.194824195,-1.034891053,2.068810515,1.432686031,0,2.4852977,2.267921647,-0.641403326
1964,4,1964.291667,-0.043364407,2.291053108,0.237351135,0.214696235,-0.025884491,1.84486979,-1.980711793,0.577082642,-1.51668703,-0.760665981,-0.226935459,0.410618288,2.545049752,0,0.928660455,-0.01816131,-0.999785549
1964,4,1964.291667,2.465658267,0.628410855,0.518761216,4.367625591,1.325452835,2.752816763,3.529843474,2.892888359,0.17684355,0.248963847,0.763679712,5.150797448,2.107707362,0,5.304263116,6.189137583,1.37253211
1964,4,1964.291667,4.170684703,2.317319766,2.126293832,5.450772647,3.20631906,4.890083287,5.846332515,4.738044367,2.491005858,2.485178154,2.556055294,5.60050266,3.703259874,0,5.934740755,6.383646188,3.958814705
1964,4,1964.291667,3.830710829,5.199669939,5.346887405,3.64129031,5.547575893,4.28141532,1.591295658,4.415505528,4.696120891,5.122699144,4.340735059,2.519119176,5.313066515,0,3.626083253,1.409553594,3.837340022
1964,4,1964.291667,2.48468668,0.301823932,1.473529115,4.732115141,2.522988071,2.578262056,4.913688746,2.013199057,1.176713892,0.430610583,-0.19216163,4.324856897,0.983754926,0,4.504011037,4.976703027,0.947932946
1964,4,1964.291667,6.462113074,7.945059768,8.018805606,4.539757048,7.954950013,6.312528281,3.918785232,7.080836709,7.342785834,7.123141492,7.866321768,5.175108358,7.784066042,0,6.601943057,7.291868676,6.793930291
1964,4,1964.291667,4.485699467,4.928043671,6.832453694,2.580519225,6.754120851,3.664328327,2.855560295,5.294050737,6.020586884,5.767388641,5.231525041,3.511665885,4.627175545,0,5.046672491,2.850797401,5.006507233
1964,4,1964.291667,2.945216874,3.917109532,4.681817782,0.622761965,5.400096778,1.818828256,-0.561117693,3.775420528,4.578667114,4.875455457,4.230610019,2.112108032,3.563603172,0,4.029404814,2.446007353,4.6395387
