Year,Month,Date,UK,E_Midlands,E_of_England,E_Scotland,London,NE_England,N_Scotland,NW_England,SE_England,SW_England,W_Midlands,W_Scotland,Yorks_&_Humber,Channel_Islands,Isle_of_Man,N_Ireland,Wales
1994,10,1994.791667,8.988204326,9.392011274,10.22104878,7.228135979,10.97462714,8.290262992,7.023322468,9.209619394,10.36268668,10.50982073,9.572062776,8.168136391,8.961456247,0,9.913119085,9.426442252,9.57012594
1994,11,1994.875,8.823447434,9.185314895,9.728134734,7.122987333,10.79727942,7.772990245,7.141411322,8.881982935,10.30174332,10.43884601,9.618724695,8.211721896,8.47226068,0,9.575148508,8.765884928,9.571254383
1994,12,1994.958333,5.304160923,5.598451764,6.132985959,3.396407606,7.138028724,4.432781407,3.503581199,5.466569195,6.585396389,7.071904049,5.990954621,4.567537346,5.14799659,0,6.669989899,5.43333147,6.315924707
1995,1,1995.041667,3.529503142,3.869450413,4.422208573,1.593881664,5.283159376,2.305180073,1.750842492,3.460124923,4.845252702,5.526744387,4.345994125,2.579821489,3.091272215,0,4.483960357,3.86913679,4.619253099
1995,2,1995.125,4.966064539,5.807222453,6.28480752,2.718133903,7.466641577,4.231818932,2.271344708,5.222239772,6.91630617,6.954805409,6.078677775,3.80421152,5.217683154,0,5.857005834,5.087857325,5.852453436
1995,3,1995.208333,4.186785413,4.98959515,5.607899808,2.410854232,6.490066917,3.308672445,2.080065306,4.158095722,5.787050231,5.767913807,5.115110962,2.995773123,4.30999391,0,4.941911844,4.441828726,4.726583822
1995,4,1995.291667,7.615273119,8.473276422,9.07080455,6.038633046,10.15636558,6.76692705,5.297533123,7.782285489,9.275509714,8.740170732,8.731506713,6.810355552,7.722863247,0,7.957361547,8.018168506,8.020999605
1995,5,1995.375,10.17792257,11.28764261,11.87476543,8.445393401,12.89905988,9.46587782,7.988047454,10.51750138,11.95379393,11.32602835,11.23810839,9.183641957,10.6522306,0,10.15689841,9.912545548,10.36402729
1995,6,1995.458333,12.90439638,13.46111096,13.77553307,11.60334026,15.16026938,11.71933704,10.97118752,13.20000166,14.39366373,14.25805351,13.92873971,12.51011572,12.65802598,0,13.27510235,13.2318714,13.15348807
1995,7,1995.541667,16.6036441,18.37703698,19.09104713,14.39385066,20.07464193,15.59764423,13.83728888,17.00545358,18.86412259,17.93291316,18.24017459,14.97876529,17.37547235,0,16.17851924,15.86138498,16.92743863
1995,8,1995.625,17.25923566,18.22508578,18.95750407,15.27803478,20.34958939,16.10282824,14.65031183,17.43763689,19.4991587,19.18459498,18.7537264,15.93416359,17.19790722,0,17.35845636,16.99299125,17.94404445
1995,9,1995.708333,12.36266722,13.28558357,13.9387355,10.84285204,14.53146431,11.69161992,10.43950048,12.50060709,13.79067899,13.58229899,13.11952225,11.40082016,12.66204193,0,13.00376255,12.38996605,12.45101416
1995,10,1995.791667,11.6251699,12.44385339,13.14409352,9.838503149,13.8929679,11.14540026,9.306879307,11.96461439,13.18048226,13.07103897,12.43012841,10.6883616,11.96795147,0,12.25283371,11.40272478,12.27470782
1995,11,1995.875,6.834892418,7.180600782,7.649383361,5.451813636,8.312345971,6.254486621,5.454481526,6.926298881,7.760634872,7.942758045,7.044396242,6.356514174,6.847113955,0,8.392826354,7.498425715,7.097169757
1995,12,1995.958333,1.60689702,1.752266591,2.141439481,-0.121795715,3.140935497,0.950407178,0.058258523,1.66079689,2.605476149,3.258766396,1.708727809,0.850330296,1.632448735,0,3.904109217,2.785549147,2.108058504
1996,1,1996.041667,3.989692364,3.381592053,3.659795213,3.183579338,4.90578601,3.167870216,3.641713658,3.984600238,4.45346637,5.07306275,3.816851662,4.076851787,3.189068334,0,5.215083263,5.360897296,4.065051418
1996,2,1996.125,2.021520606,2.055829363,2.192287967,1.081567643,3.074666685,1.540620258,1.12397429,1.852297882,2.507016111,3.083095928,2.08496063,1.720594029,1.980038055,0,3.268693961,2.898375656,2.170717598
1996,3,1996.208333,3.729471573,3.634058101,3.857736076,2.382351878,4.961885809,2.561364463,3.02533633,3.773632191,4.507112261,5.026943759,4.118023748,3.301647155,3.20156513,0,4.542666002,4.612454026,4.168293073
1996,4,1996.291667,7.463400365,8.00877256,8.421629994,6.185073806,9.375747179,6.585906455,6.411653409,7.544577001,8.589211826,8.300743067,8.282383034,6.611581116,7.419153544,0,7.273101345,7.761138911,7.534228781
1996,5,1996.375,7.960623669,8.671359082,9.124651946,6.563734142,10.012795,7.275552787,6.343827634,8.177111825,9.215542917,9.001879943,8.772594897,7.307340666,8.191810224,0,8.315340256,7.943534953,8.06505792
1996,6,1996.458333,12.85160487,13.90864984,14.78514143,11.63340771,15.9195512,12.1596362,10.80296409,12.76717238,14.66806089,13.97370261,13.94340189,11.63918996,13.03083001,0,12.21592922,12.48985641,12.82697583
1996,7,1996.541667,14.71071153,16.24966737,16.78971307,13.1485138,17.79620295,14.10971794,12.08330499,14.65962,16.7324689,16.18661678,16.24414226,13.12141424,15.27143986,0,14.24114083,14.13701117,14.86633066
1996,8,1996.625,15.1073014,16.43093427,16.96588552,13.90165399,17.59804061,14.61680507,13.16974521,15.48438615,16.65127186,15.95576392,16.23213916,14.08392379,15.74404852,0,15.21964458,14.05072599,14.9411485
1996,9,1996.708333,12.56120187,13.16042124,13.75282183,11.38796881,14.2813206,11.73746478,11.21082444,12.52177124,13.60761342,13.49575484,13.16394534,11.95423893,12.54799594,0,13.40485887,12.72679022,12.66892757
1996,10,1996.791667,10.34752508,10.98706125,11.44688781,8.852364061,12.17380716,9.722334337,8.628893679,10.60316836,11.55846614,11.63148724,11.03822569,9.56493402,10.45000567,0,11.30157093,10.30331331,10.80464823
1996,11,1996.875,4.6604702,5.186153208,5.733352822,2.723805549,6.418876363,3.860010819,2.625277506,4.746247182,5.873303386,6.370788826,5.418416303,3.821573968,4.672429899,0,6.278598743,4.958393696,5.600970649
1996,12,1996.958333,2.424319864,2.44488454,2.773439469,1.407996572,3.63000525,2.037324205,1.350268174,2.512301362,3.03371277,3.148110188,2.419637235,2.292333238,2.36466121,0,4.213790837,3.460661336,2.607127423
1997,1,1997.041667,2.155064345,1.758649527,1.743858583,1.518192938,2.467009472,2.019207528,1.961543007,2.164480995,1.822346443,2.462375951,1.92284183,2.295095628,2.048172904,0,3.639098066,3.944713587,2.136029077
1997,2,1997.125,5.30310631,6.30664749,6.429993598,3.572505567,7.153651948,4.729763063,3.256489496,5.570253001,6.450177572,6.687355158,6.343059568,4.45490163,5.697043327,0,5.914375809,5.265022389,5.771603839
1997,3,1997.208333,7.132262534,8.00628068,8.313122068,5.805251759,9.239455816,6.590163976,5.571450318,7.195644895,8.3749761,8.107396346,7.968122595,6.180057508,7.373618552,0,7.287000285,7.180508308,7.257352098
1997,4,1997.291667,7.943465967,8.406783804,8.550745302,6.978015299,9.630314168,7.322587058,6.258735841,7.965157028,8.833305868,8.979645043,8.763309461,7.490534454,7.858285611,0,8.236331532,8.465801662,8.410415167
1997,5,1997.375,10.16298214,10.9603156,11.78140105,8.394442516,12.78616783,9.011398798,7.968220732,10.53277425,11.78913863,11.52401733,11.11360181,9.358405965,10.12453365,0,10.17695929,10.26431639,10.68409313
1997,6,1997.458333,12.63068651,13.63497588,14.5823513,10.9256152,15.55976812,11.52041295,10.55464612,12.85030041,14.64458791,13.84728106,13.6447817,11.81206921,12.74234631,0,12.47989083,11.9743895,12.82845568
1997,7,1997.541667,15.31274845,16.39349976,16.91019686,14.03452475,17.89264227,14.79994418,13.63195285,15.57119629,16.90178294,16.09953812,16.36921998,14.25880122,15.74343842,0,14.83441544,14.81109187,15.18484336
1997,8,1997.625,17.13630407,18.8194701,19.9058978,15.20895379,20.6599699,16.08661373,14.86011778,17.1638328,19.45644405,18.24068869,18.6019521,15.61595141,17.4968818,0,16.2815605,16.06423603,17.15630698
1997,9,1997.708333,12.70041104,13.7393169,14.8026965,10.86225555,15.6148252,11.69708491,10.46053602,12.77970591,14.65845754,14.21498175,13.63805057,11.33242519,12.86010174,0,13.26981853,12.31562144,13.08160986
1997,10,1997.791667,9.23053362,9.544011074,10.34851261,7.705051388,11.19202726,8.261271609,7.497841617,9.10452821,10.59831593,11.03553925,9.575489591,8.395400731,8.972758548,0,10.62708436,9.670452991,9.711308956
1997,11,1997.875,7.68391159,7.901672144,8.285262038,6.322114452,9.017143378,6.975253053,6.651979739,7.797122775,8.521917658,8.890583915,8.11336257,7.113668736,7.500863523,0,8.805538187,7.787365673,8.174109746
1997,12,1997.958333,5.129187237,5.317287104,5.73093896,3.766470844,6.487980445,4.444257545,3.951909845,5.153516762,5.9324405,6.28605804,5.342808518,4.599737703,5.067758343,0,6.672688602,5.837330661,5.520128536
1998,1,1998.041667,4.273091462,4.562712758,5.088371264,2.758510594,5.957792866,3.609075228,3.000496312,4.326660572,5.339229841,5.501123898,4.619662983,3.727060293,4.172196293,0,5.626182797,4.540975206,4.666042276
1998,2,1998.125,6.78405475,7.110932934,6.941855413,6.340710174,7.340288135,6.572772689,6.080391711,7.035456948,6.531925082,6.969207674,7.095929651,6.678167653,7.073975695,0,7.508878496,7.558913388,6.790750618
1998,3,1998.208333,6.671612236,7.545707132,7.928677396,4.888859691,8.708147864,6.021316266,4.24494085,6.901921608,8.064066944,7.973685478,7.704733982,5.879710772,6.89648905,0,7.521942967,7.200139454,7.376133797
1998,4,1998.291667,6.611293656,7.612351331,8.332707999,4.809969566,8.980823916,5.946941357,4.612053333,6.846352258,8.168168934,7.668128585,7.3384167,5.790199747,6.974873211,0,6.867886006,6.634093632,6.770787217
1998,5,1998.375,11.50336885,12.2877681,12.98091001,9.634290631,14.30754526,10.56944469,9.07944482,12.05328439,13.52836228,13.24905321,12.67318702,10.44794859,11.66267416,0,11.90220188,11.07685543,12.05976398
1998,6,1998.458333,12.65098887,14.03254478,14.99851276,10.80877465,15.57640585,11.86679826,9.891536105,12.85461537,14.59698977,14.05678523,13.88344616,11.41310674,13.18555646,0,12.32840621,12.20903861,12.96978194
1998,7,1998.541667,14.05282679,15.3654943,16.09093404,12.48433423,16.80730293,13.49703953,11.6917161,14.14789818,15.85808384,15.21013311,15.20814547,12.88209712,14.65505374,0,13.99118566,13.63285118,14.08538119
1998,8,1998.625,14.44254558,15.6861011,16.52004034,12.78743911,17.44287578,13.68981336,12.14258253,14.50425513,16.46983848,15.67225589,15.56102835,13.09117428,14.74672819,0,14.52434129,14.1885703,14.55786757
1998,9,1998.708333,13.43525091,14.32363434,15.15319808,11.82146193,16.06234135,12.58534174,11.48963769,13.54587539,15.24213316,14.70729258,14.37381453,12.47086869,13.53777567,0,13.67931624,13.07333649,13.59596127
1998,10,1998.791667,9.054081011,10.08454168,10.67208146,6.763796835,11.35695656,8.167515823,6.399748781,9.304211641,10.79006875,10.89490303,10.07845099,7.919021551,9.349999101,0,10.06301777,9.369038584,9.77976098
1998,11,1998.875,5.253392042,5.065067146,5.214459235,3.659984611,6.234460098,4.396979126,4.039260542,5.410218227,5.865425462,6.824547968,5.681881839,5.021938444,4.798032923,0,7.18783305,6.294933149,6.121198428
1998,12,1998.958333,4.880187402,4.815823781,5.452433238,3.417495583,6.443779048,4.069640728,3.965622175,4.823912667,5.82455277,6.051416362,4.954433171,4.622908552,4.449870497,0,6.306254927,5.500807163,5.316788101
1999,1,1999.041667,4.481223635,4.976874023,5.54911929,2.622321945,6.522425443,3.827070717,2.75241167,4.626081735,5.911562095,6.140223121,5.169695792,3.590191307,4.568048869,0,5.652131699,4.190247775,5.159436602
1999,2,1999.125,4.201236936,4.69355122,4.738666093,2.560339639,5.604871479,3.661748419,2.296152863,4.463262083,5.009313403,5.592931868,4.901272763,3.686895926,4.303386982,0,5.404178167,5.075674306,4.913086065
1999,3,1999.208333,6.153317841,7.130850034,7.538742751,4.582812147,8.337971878,5.564134889,4.299186491,6.279735806,7.43570979,7.183133365,6.950525869,5.179068972,6.523961475,0,6.667995711,6.355757496,6.429624989
1999,4,1999.291667,8.311202794,9.253353725,9.643764711,6.890668946,10.39137792,7.403901988,6.647072497,8.490496001,9.521782661,9.242102348,9.155107606,7.541045341,8.533625892,0,8.553714867,8.421683628,8.485188495
1999,5,1999.375,11.46141594,12.69520821,13.27888631,9.455355338,14.14250515,10.58487003,9.033929732,11.89522637,13.21856502,12.77190058,12.64326199,10.50186094,12.01739617,0,11.39955385,11.235757,11.78219208
1999,6,1999.458333,12.39738178,13.51162355,14.0931303,10.96486602,15.1465133,11.7857943,10.24262047,12.73246521,14.1835283,13.50134413,13.4808808,11.27631198,12.89382012,0,12.08270303,11.86310483,12.51489157
1999,7,1999.541667,15.9017278,17.38050918,18.07389969,14.09362113,19.11125267,15.08544777,13.21802073,16.17187547,18.02729267,17.16095701,17.36795784,14.40404953,16.54183743,0,15.73962881,15.43589182,16.24484247
