"","GCM","RCM","Year","Region_Name","Region_ID","Heatwave_Count","Mean_Duration","Mean_Intensity","Simulator","GCM_labeled"
"1371","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2037,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1372","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2038,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1373","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2039,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1374","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2040,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1375","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2041,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1376","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2042,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1377","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2043,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1378","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2044,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1379","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2045,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1380","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2046,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1381","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2047,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1382","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2048,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1383","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2049,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1384","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2050,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1385","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2051,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1386","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2052,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1387","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2053,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1388","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2054,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1389","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2055,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1390","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2056,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1391","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2057,"E Midlands",1,0.850467289719626,3,33.0153270833222,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1392","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2058,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1393","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2059,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1394","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2060,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1395","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2061,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1396","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2062,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1397","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2063,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1398","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2064,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1399","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2065,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1400","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2066,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1401","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2067,"E Midlands",1,0.158878504672897,3,31.2198395822562,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1402","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2068,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1403","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2069,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1404","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2070,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1405","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2071,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1406","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2072,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1407","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2073,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1408","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2074,"E Midlands",1,0.0186915887850467,3,31.1290480295817,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1409","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2075,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1410","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2076,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1411","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2077,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1412","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2078,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1413","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2079,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1414","ICHEC-EC-EARTH","COSMO-crCLIM-v1-1",2080,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_COSMO-crCLIM-v1-1","ICHEC-EC-EARTH.02"
"1415","ICHEC-EC-EARTH","HadREM3-GA7-05",1980,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1416","ICHEC-EC-EARTH","HadREM3-GA7-05",1981,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1417","ICHEC-EC-EARTH","HadREM3-GA7-05",1982,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1418","ICHEC-EC-EARTH","HadREM3-GA7-05",1983,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1419","ICHEC-EC-EARTH","HadREM3-GA7-05",1984,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1420","ICHEC-EC-EARTH","HadREM3-GA7-05",1985,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1421","ICHEC-EC-EARTH","HadREM3-GA7-05",1986,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1422","ICHEC-EC-EARTH","HadREM3-GA7-05",1987,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1423","ICHEC-EC-EARTH","HadREM3-GA7-05",1988,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1424","ICHEC-EC-EARTH","HadREM3-GA7-05",1989,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1425","ICHEC-EC-EARTH","HadREM3-GA7-05",1990,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1426","ICHEC-EC-EARTH","HadREM3-GA7-05",1991,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1427","ICHEC-EC-EARTH","HadREM3-GA7-05",1992,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1428","ICHEC-EC-EARTH","HadREM3-GA7-05",1993,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1429","ICHEC-EC-EARTH","HadREM3-GA7-05",1994,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1430","ICHEC-EC-EARTH","HadREM3-GA7-05",1995,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1431","ICHEC-EC-EARTH","HadREM3-GA7-05",1996,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1432","ICHEC-EC-EARTH","HadREM3-GA7-05",1997,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1433","ICHEC-EC-EARTH","HadREM3-GA7-05",1998,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1434","ICHEC-EC-EARTH","HadREM3-GA7-05",1999,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1435","ICHEC-EC-EARTH","HadREM3-GA7-05",2000,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1436","ICHEC-EC-EARTH","HadREM3-GA7-05",2001,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1437","ICHEC-EC-EARTH","HadREM3-GA7-05",2002,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1438","ICHEC-EC-EARTH","HadREM3-GA7-05",2003,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1439","ICHEC-EC-EARTH","HadREM3-GA7-05",2004,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1440","ICHEC-EC-EARTH","HadREM3-GA7-05",2005,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1441","ICHEC-EC-EARTH","HadREM3-GA7-05",2006,"E Midlands",1,0.242990654205607,3,31.7217698219495,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1442","ICHEC-EC-EARTH","HadREM3-GA7-05",2007,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1443","ICHEC-EC-EARTH","HadREM3-GA7-05",2008,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1444","ICHEC-EC-EARTH","HadREM3-GA7-05",2009,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1445","ICHEC-EC-EARTH","HadREM3-GA7-05",2010,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1446","ICHEC-EC-EARTH","HadREM3-GA7-05",2011,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1447","ICHEC-EC-EARTH","HadREM3-GA7-05",2012,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1448","ICHEC-EC-EARTH","HadREM3-GA7-05",2013,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1449","ICHEC-EC-EARTH","HadREM3-GA7-05",2014,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1450","ICHEC-EC-EARTH","HadREM3-GA7-05",2015,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1451","ICHEC-EC-EARTH","HadREM3-GA7-05",2016,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1452","ICHEC-EC-EARTH","HadREM3-GA7-05",2017,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1453","ICHEC-EC-EARTH","HadREM3-GA7-05",2018,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1454","ICHEC-EC-EARTH","HadREM3-GA7-05",2019,"E Midlands",1,0.785046728971963,5.63095238095238,34.4138055131549,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1455","ICHEC-EC-EARTH","HadREM3-GA7-05",2020,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1456","ICHEC-EC-EARTH","HadREM3-GA7-05",2021,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1457","ICHEC-EC-EARTH","HadREM3-GA7-05",2022,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1458","ICHEC-EC-EARTH","HadREM3-GA7-05",2023,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1459","ICHEC-EC-EARTH","HadREM3-GA7-05",2024,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1460","ICHEC-EC-EARTH","HadREM3-GA7-05",2025,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1461","ICHEC-EC-EARTH","HadREM3-GA7-05",2026,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1462","ICHEC-EC-EARTH","HadREM3-GA7-05",2027,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1463","ICHEC-EC-EARTH","HadREM3-GA7-05",2028,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1464","ICHEC-EC-EARTH","HadREM3-GA7-05",2029,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1465","ICHEC-EC-EARTH","HadREM3-GA7-05",2030,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1466","ICHEC-EC-EARTH","HadREM3-GA7-05",2031,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1467","ICHEC-EC-EARTH","HadREM3-GA7-05",2032,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1468","ICHEC-EC-EARTH","HadREM3-GA7-05",2033,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1469","ICHEC-EC-EARTH","HadREM3-GA7-05",2034,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1470","ICHEC-EC-EARTH","HadREM3-GA7-05",2035,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1471","ICHEC-EC-EARTH","HadREM3-GA7-05",2036,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1472","ICHEC-EC-EARTH","HadREM3-GA7-05",2037,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1473","ICHEC-EC-EARTH","HadREM3-GA7-05",2038,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1474","ICHEC-EC-EARTH","HadREM3-GA7-05",2039,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1475","ICHEC-EC-EARTH","HadREM3-GA7-05",2040,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1476","ICHEC-EC-EARTH","HadREM3-GA7-05",2041,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1477","ICHEC-EC-EARTH","HadREM3-GA7-05",2042,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1478","ICHEC-EC-EARTH","HadREM3-GA7-05",2043,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1479","ICHEC-EC-EARTH","HadREM3-GA7-05",2044,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1480","ICHEC-EC-EARTH","HadREM3-GA7-05",2045,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1481","ICHEC-EC-EARTH","HadREM3-GA7-05",2046,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1482","ICHEC-EC-EARTH","HadREM3-GA7-05",2047,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1483","ICHEC-EC-EARTH","HadREM3-GA7-05",2048,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1484","ICHEC-EC-EARTH","HadREM3-GA7-05",2049,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1485","ICHEC-EC-EARTH","HadREM3-GA7-05",2050,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1486","ICHEC-EC-EARTH","HadREM3-GA7-05",2051,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1487","ICHEC-EC-EARTH","HadREM3-GA7-05",2052,"E Midlands",1,0.579439252336449,5,35.8524460510541,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1488","ICHEC-EC-EARTH","HadREM3-GA7-05",2053,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1489","ICHEC-EC-EARTH","HadREM3-GA7-05",2054,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1490","ICHEC-EC-EARTH","HadREM3-GA7-05",2055,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1491","ICHEC-EC-EARTH","HadREM3-GA7-05",2056,"E Midlands",1,0.785046728971963,4.55952380952381,37.2469949425213,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1492","ICHEC-EC-EARTH","HadREM3-GA7-05",2057,"E Midlands",1,0.869158878504673,3.76344086021505,35.0725007175117,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1493","ICHEC-EC-EARTH","HadREM3-GA7-05",2058,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1494","ICHEC-EC-EARTH","HadREM3-GA7-05",2059,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1495","ICHEC-EC-EARTH","HadREM3-GA7-05",2060,"E Midlands",1,1.32710280373832,4.33098591549296,35.7238978511771,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1496","ICHEC-EC-EARTH","HadREM3-GA7-05",2061,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1497","ICHEC-EC-EARTH","HadREM3-GA7-05",2062,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1498","ICHEC-EC-EARTH","HadREM3-GA7-05",2063,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1499","ICHEC-EC-EARTH","HadREM3-GA7-05",2064,"E Midlands",1,0.747663551401869,3.0375,33.9218001504739,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1500","ICHEC-EC-EARTH","HadREM3-GA7-05",2065,"E Midlands",1,0.373831775700935,3,34.3469534953435,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1501","ICHEC-EC-EARTH","HadREM3-GA7-05",2066,"E Midlands",1,0.271028037383178,3.6551724137931,34.5198410264377,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1502","ICHEC-EC-EARTH","HadREM3-GA7-05",2067,"E Midlands",1,0.214953271028037,3.60869565217391,33.33119028202,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1503","ICHEC-EC-EARTH","HadREM3-GA7-05",2068,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1504","ICHEC-EC-EARTH","HadREM3-GA7-05",2069,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1505","ICHEC-EC-EARTH","HadREM3-GA7-05",2070,"E Midlands",1,0.691588785046729,3.48648648648649,33.039954419179,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1506","ICHEC-EC-EARTH","HadREM3-GA7-05",2071,"E Midlands",1,0.383177570093458,3,34.4321740623412,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1507","ICHEC-EC-EARTH","HadREM3-GA7-05",2072,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1508","ICHEC-EC-EARTH","HadREM3-GA7-05",2073,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1509","ICHEC-EC-EARTH","HadREM3-GA7-05",2074,"E Midlands",1,0.738317757009346,3.10126582278481,35.5529694003898,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1510","ICHEC-EC-EARTH","HadREM3-GA7-05",2075,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1511","ICHEC-EC-EARTH","HadREM3-GA7-05",2076,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1512","ICHEC-EC-EARTH","HadREM3-GA7-05",2077,"E Midlands",1,0,0,0,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1513","ICHEC-EC-EARTH","HadREM3-GA7-05",2078,"E Midlands",1,0.626168224299065,3.76119402985075,31.1598263769007,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
"1514","ICHEC-EC-EARTH","HadREM3-GA7-05",2079,"E Midlands",1,1.08411214953271,4.60344827586207,36.5721257785565,"ICHEC-EC-EARTH_HadREM3-GA7-05","ICHEC-EC-EARTH.03"
